30 25
1 2 1
1 5 2
1 6 2
1 9 1
1 12 2
1 13 0
1 14 2
1 15 3
1 16 2
1 18 3
1 19 3
1 23 1
2 2 2
2 3 2
2 7 3
2 8 2
2 9 2
2 10 2
2 16 3
2 18 2
2 19 0
2 24 2
2 25 2
3 4 3
3 5 1
3 6 2
3 7 1
3 9 2
3 10 1
3 11 3
3 12 1
3 13 1
3 17 1
3 21 2
3 22 1
3 25 3
4 2 2
4 3 0
4 7 2
4 12 3
4 13 2
4 17 3
4 19 3
4 21 3
4 25 3
5 2 2
5 9 1
5 10 2
5 12 2
5 14 3
5 16 2
5 19 2
5 20 1
5 21 3
5 22 1
5 23 2
5 24 2
5 25 2
6 2 3
6 5 3
6 8 2
6 10 1
6 12 1
6 13 2
6 14 2
6 15 1
6 16 3
6 17 2
6 18 2
6 19 3
6 20 1
6 24 2
6 25 3
7 1 2
7 3 1
7 5 1
7 7 3
7 8 2
7 12 2
7 14 2
7 15 1
7 16 3
7 19 2
7 20 1
7 23 3
7 24 2
8 1 1
8 3 1
8 6 2
8 8 2
8 12 2
8 13 2
8 16 1
8 17 2
8 19 2
8 22 1
8 23 2
8 24 2
9 1 2
9 2 3
9 3 3
9 8 3
9 9 0
9 10 2
9 13 1
9 22 2
10 2 1
10 4 2
10 7 2
10 9 2
10 11 2
10 15 2
10 16 1
10 17 2
10 19 2
10 21 2
10 22 1
10 24 2
11 1 2
11 2 1
11 3 2
11 4 1
11 7 3
11 8 2
11 17 2
11 18 3
11 22 2
11 23 2
12 4 2
12 8 2
12 9 2
12 10 1
12 11 1
12 12 1
12 13 1
12 15 2
12 16 3
12 18 3
12 19 2
12 20 3
12 22 3
12 24 2
13 2 2
13 3 0
13 8 1
13 9 2
13 11 2
13 12 3
13 14 1
13 16 1
13 18 2
13 19 2
13 20 0
13 21 2
13 22 0
13 24 2
14 1 2
14 8 2
14 10 2
14 11 2
14 14 3
14 15 3
14 17 1
14 18 3
14 22 1
14 23 2
14 24 3
14 25 2
15 1 3
15 4 2
15 5 2
15 6 3
15 7 2
15 8 1
15 10 1
15 11 2
15 12 3
15 14 1
15 19 1
15 20 2
15 24 1
15 25 3
16 3 3
16 4 3
16 5 1
16 6 2
16 10 2
16 11 2
16 14 2
16 16 2
16 18 3
16 19 2
16 21 1
16 25 2
17 2 1
17 4 2
17 6 3
17 8 1
17 9 2
17 10 1
17 11 2
17 14 1
17 15 3
17 16 3
17 17 2
17 20 1
17 23 2
17 25 2
18 1 3
18 2 2
18 3 3
18 4 3
18 6 1
18 7 2
18 10 1
18 12 1
18 13 2
18 14 2
18 15 2
18 17 3
18 23 2
18 25 3
19 2 1
19 3 1
19 5 2
19 6 1
19 7 2
19 11 3
19 15 3
19 19 2
19 22 3
19 23 3
20 1 2
20 2 2
20 3 2
20 5 2
20 7 3
20 11 2
20 12 2
20 14 3
20 15 1
20 17 1
20 19 2
20 21 1
20 23 1
20 25 2
21 6 2
21 10 1
21 11 3
21 15 2
21 16 2
21 19 2
21 20 2
21 21 2
21 25 2
22 4 1
22 6 3
22 9 2
22 10 3
22 11 2
22 13 2
22 16 3
22 21 2
22 22 0
22 24 2
23 3 3
23 4 3
23 8 2
23 11 2
23 12 2
23 13 0
23 15 2
23 16 1
23 18 2
23 20 3
23 21 2
23 22 3
23 23 3
23 24 1
23 25 2
24 2 2
24 3 1
24 4 2
24 7 0
24 8 0
24 11 2
24 12 1
24 15 2
24 18 1
24 21 1
24 23 1
25 2 3
25 4 2
25 7 2
25 8 0
25 11 2
25 12 3
25 15 3
25 18 3
25 19 2
25 21 2
25 23 2
26 1 2
26 6 2
26 8 3
26 13 2
26 14 2
26 16 0
26 18 0
26 19 2
26 22 1
26 23 1
26 25 2
27 1 3
27 3 2
27 5 1
27 8 2
27 11 2
27 12 1
27 14 1
27 18 3
27 19 2
27 20 2
27 22 2
27 23 2
27 25 3
28 1 2
28 2 2
28 6 1
28 8 2
28 11 3
28 12 2
28 13 3
28 14 3
28 16 2
28 18 1
28 20 2
28 22 2
28 23 2
28 25 2
29 3 2
29 4 2
29 7 2
29 8 3
29 10 3
29 11 1
29 14 2
29 18 1
29 23 3
29 25 2
30 1 3
30 5 2
30 6 2
30 7 2
30 12 3
30 13 2
30 14 3
30 18 2
30 20 3
30 21 3
30 22 2
