30 30
1 3 3
1 5 1
1 6 3
1 7 2
1 8 3
1 12 3
1 13 2
1 14 2
1 19 0
1 21 3
1 22 2
1 23 2
1 25 2
1 26 2
1 28 3
2 1 3
2 2 3
2 3 2
2 6 2
2 8 3
2 10 1
2 11 0
2 12 3
2 14 3
2 15 2
2 16 1
2 17 1
2 18 3
2 21 1
2 22 2
2 25 2
2 26 2
3 2 1
3 3 2
3 6 2
3 8 3
3 10 1
3 12 3
3 14 3
3 15 1
3 17 3
3 19 1
3 20 1
3 22 2
3 25 2
3 26 3
4 1 1
4 2 1
4 4 1
4 5 2
4 6 2
4 8 3
4 9 2
4 11 1
4 12 2
4 14 2
4 15 3
4 18 3
4 20 2
4 21 1
4 22 3
4 23 2
4 24 2
4 26 2
4 28 3
5 1 1
5 3 2
5 4 3
5 5 2
5 7 1
5 8 1
5 12 2
5 13 2
5 18 2
5 19 0
5 26 2
5 27 3
5 28 2
6 3 2
6 4 2
6 5 1
6 10 3
6 14 2
6 17 2
6 24 2
6 25 2
7 1 2
7 2 1
7 7 2
7 9 2
7 10 3
7 11 0
7 12 2
7 14 0
7 16 1
7 17 2
7 19 2
7 20 1
7 21 2
7 22 2
7 23 2
7 26 2
7 27 2
7 28 3
8 4 2
8 5 1
8 7 1
8 8 2
8 13 2
8 14 1
8 15 0
8 17 2
8 18 1
8 19 3
8 21 2
8 22 2
8 24 3
8 27 3
9 2 2
9 4 2
9 6 3
9 7 2
9 8 3
9 9 2
9 10 3
9 14 2
9 15 2
9 16 3
9 17 2
9 18 1
9 20 1
9 23 2
9 24 3
9 25 0
9 26 0
9 27 1
10 1 3
10 2 2
10 4 2
10 5 1
10 6 2
10 8 2
10 9 2
10 10 2
10 11 1
10 12 3
10 13 1
10 17 3
10 18 2
10 19 1
10 22 3
10 23 1
10 24 2
10 25 2
10 26 0
11 2 3
11 4 2
11 5 2
11 8 1
11 10 2
11 12 2
11 13 2
11 15 2
11 17 1
11 19 1
11 22 2
11 25 3
11 27 3
11 28 0
12 2 3
12 3 0
12 5 2
12 6 3
12 8 2
12 9 1
12 12 2
12 13 1
12 15 2
12 16 3
12 17 2
12 20 2
12 21 1
12 22 2
12 23 2
12 25 1
12 26 0
12 27 3
13 1 0
13 2 3
13 5 1
13 6 2
13 7 1
13 8 2
13 9 2
13 10 2
13 12 3
13 15 2
13 16 1
13 22 2
13 24 3
13 27 3
13 28 0
14 2 2
14 4 3
14 5 2
14 11 1
14 13 0
14 16 2
14 17 1
14 18 3
14 20 3
14 23 2
14 24 3
14 26 0
14 27 3
15 3 2
15 5 3
15 6 2
15 9 1
15 12 3
15 16 2
15 18 2
15 20 3
15 25 2
15 26 3
15 27 2
15 28 1
16 1 1
16 2 3
16 3 2
16 5 2
16 6 1
16 10 3
16 13 3
16 14 1
16 15 2
16 16 3
16 18 3
16 23 3
17 1 0
17 2 2
17 3 2
17 4 2
17 5 2
17 6 2
17 7 3
17 8 2
17 9 3
17 10 2
17 11 2
17 12 2
17 15 1
17 17 0
17 20 2
17 21 2
17 23 3
17 26 0
18 2 2
18 5 0
18 8 1
18 12 2
18 16 3
18 18 3
18 19 1
18 23 3
18 24 1
18 28 3
19 1 2
19 3 3
19 6 3
19 7 2
19 10 0
19 16 2
19 19 3
19 20 3
19 25 2
19 26 2
19 27 2
19 28 2
20 1 2
20 3 3
20 8 1
20 10 2
20 11 2
20 12 3
20 14 0
20 16 3
20 22 2
20 23 2
20 24 2
20 27 2
21 2 3
21 4 2
21 6 2
21 13 0
21 14 1
21 16 2
21 17 2
21 20 3
21 22 3
21 23 2
21 25 0
21 26 1
21 27 3
22 2 2
22 3 2
22 4 3
22 6 3
22 7 3
22 9 2
22 10 2
22 11 2
22 14 2
22 16 3
22 19 0
22 20 3
22 21 1
22 23 0
22 25 0
22 26 2
22 27 2
22 28 3
23 1 3
23 2 2
23 4 1
23 6 1
23 11 2
23 12 2
23 13 2
23 16 3
23 18 1
23 20 2
23 22 0
23 23 2
23 24 3
23 25 2
23 27 1
24 2 1
24 5 3
24 6 2
24 8 1
24 9 1
24 11 2
24 12 3
24 13 2
24 14 2
24 20 3
24 21 3
24 23 3
24 25 2
24 27 3
24 28 2
25 1 1
25 3 1
25 5 2
25 6 3
25 9 2
25 10 1
25 12 2
25 16 3
25 18 2
25 19 0
25 20 1
25 21 2
25 22 1
25 23 3
25 25 2
25 26 3
25 27 2
25 28 2
26 3 2
26 4 3
26 13 1
26 14 1
26 15 2
26 18 2
26 21 3
26 23 3
26 24 1
26 27 2
26 28 2
27 1 2
27 4 3
27 5 1
27 9 3
27 10 3
27 11 2
27 12 3
27 15 1
27 25 2
27 26 1
27 28 2
28 1 3
28 3 2
28 6 1
28 7 1
28 11 2
28 12 2
28 14 1
28 17 2
28 18 3
28 19 2
28 20 2
28 24 1
28 25 3
28 26 2
28 28 2
