50 50
1 1 1
1 2 0
1 4 0
1 5 2
1 6 2
1 10 2
1 11 2
1 14 2
1 16 3
1 17 2
1 18 3
1 19 1
1 21 3
1 24 3
1 26 2
1 27 1
1 30 2
1 31 2
1 32 0
1 34 0
1 37 3
1 41 3
1 42 1
1 43 1
1 44 2
1 46 2
2 1 3
2 2 3
2 3 3
2 4 2
2 5 3
2 8 1
2 9 1
2 10 3
2 13 0
2 14 2
2 15 3
2 17 2
2 19 2
2 22 2
2 23 2
2 24 1
2 25 2
2 26 2
2 27 0
2 31 3
2 32 2
2 33 3
2 36 2
2 37 2
2 39 3
2 42 2
2 43 2
2 46 2
2 48 2
3 2 1
3 5 2
3 9 2
3 10 2
3 12 3
3 13 1
3 14 0
3 15 1
3 17 3
3 20 2
3 22 3
3 26 3
3 27 2
3 29 2
3 32 2
3 34 3
3 35 2
3 36 2
3 37 2
3 39 2
3 40 2
3 41 1
3 43 2
3 44 2
3 45 2
3 46 2
3 47 1
3 48 2
4 1 3
4 4 2
4 5 3
4 6 2
4 7 3
4 10 2
4 11 2
4 13 2
4 18 1
4 19 1
4 20 2
4 21 2
4 22 2
4 29 3
4 30 1
4 32 3
4 33 0
4 34 2
4 36 2
4 37 3
4 38 2
4 39 2
4 40 2
4 41 2
4 42 3
4 46 3
4 47 3
4 48 1
5 1 2
5 2 1
5 4 2
5 5 2
5 7 2
5 8 2
5 12 2
5 16 2
5 17 3
5 18 3
5 20 2
5 21 2
5 22 2
5 25 2
5 28 3
5 29 2
5 31 0
5 32 3
5 33 2
5 34 3
5 39 2
5 42 3
5 44 3
5 45 2
5 47 1
5 48 0
6 4 2
6 5 2
6 6 2
6 8 2
6 9 2
6 10 1
6 14 2
6 15 3
6 16 2
6 18 2
6 20 2
6 21 1
6 23 2
6 25 3
6 28 1
6 29 0
6 30 3
6 32 2
6 35 1
6 37 2
6 38 2
6 39 2
6 40 3
6 41 2
6 42 3
6 44 2
6 47 0
7 1 1
7 3 3
7 5 2
7 7 2
7 11 3
7 13 1
7 19 2
7 20 3
7 22 0
7 23 2
7 30 3
7 32 2
7 33 3
7 34 3
7 35 2
7 36 3
7 38 3
7 40 1
7 41 0
7 42 3
7 44 2
7 48 3
8 6 3
8 7 1
8 11 3
8 12 1
8 14 2
8 15 2
8 17 2
8 21 1
8 22 0
8 25 2
8 28 3
8 29 2
8 30 3
8 37 2
8 38 2
8 39 0
8 40 1
8 46 2
8 47 1
9 3 2
9 4 2
9 5 2
9 6 2
9 7 2
9 8 2
9 9 3
9 13 2
9 14 2
9 15 2
9 17 1
9 18 3
9 24 3
9 25 2
9 26 2
9 27 2
9 28 2
9 31 2
9 32 2
9 34 1
9 35 3
9 39 2
9 40 3
9 42 1
9 44 1
