30 25
1 1 3
1 2 1
1 5 3
1 11 2
1 12 2
1 13 2
1 16 3
1 17 2
1 19 2
1 20 3
1 22 1
1 25 3
2 1 3
2 2 2
2 4 2
2 6 2
2 7 1
2 8 2
2 9 2
2 11 3
2 12 1
2 15 2
2 16 2
2 20 2
2 21 2
3 2 1
3 5 2
3 8 2
3 9 2
3 10 0
3 15 2
3 16 2
3 17 3
3 20 3
3 23 2
3 24 1
4 1 1
4 6 2
4 7 1
4 9 3
4 10 2
4 12 1
4 15 2
4 19 2
4 21 1
4 22 1
4 23 3
4 24 2
4 25 3
5 2 3
5 5 3
5 7 2
5 9 2
5 14 2
5 15 2
5 16 2
5 17 3
5 18 3
5 20 2
5 24 2
6 2 1
6 3 2
6 4 0
6 9 2
6 11 2
6 12 1
6 16 1
6 17 1
6 18 2
6 20 1
6 22 1
6 24 3
7 2 3
7 5 3
7 8 2
7 9 2
7 10 3
7 11 2
7 12 2
7 13 3
7 15 2
7 16 1
7 18 2
7 19 1
7 22 3
8 2 3
8 8 2
8 9 1
8 14 1
9 2 3
9 6 0
9 7 2
9 11 1
9 12 0
9 16 2
9 17 1
9 18 2
9 19 0
9 20 2
9 22 0
9 23 2
9 25 3
10 4 2
10 7 3
10 9 3
10 10 3
10 12 1
10 14 2
10 15 2
10 16 3
10 19 2
10 20 3
10 22 3
10 23 3
11 1 2
11 2 2
11 5 2
11 7 2
11 10 1
11 12 3
11 15 2
11 16 0
11 18 1
11 21 1
12 1 1
12 3 3
12 8 1
12 13 1
12 14 3
12 15 3
12 16 2
12 17 3
12 19 2
12 20 1
12 21 2
12 24 1
13 2 2
13 3 2
13 4 1
13 5 2
13 6 1
13 7 2
13 11 2
13 12 3
13 14 1
13 18 2
13 19 3
13 23 3
13 24 3
13 25 2
14 4 2
14 5 2
14 8 2
14 9 1
14 11 1
14 12 1
14 14 3
14 15 2
14 19 2
14 20 2
14 21 3
14 23 1
15 5 2
15 8 3
15 10 2
15 11 2
15 13 2
15 24 1
16 6 3
16 11 3
16 12 1
16 14 2
16 16 2
16 18 2
16 19 2
16 23 3
17 3 2
17 5 2
17 9 1
17 10 2
17 12 2
17 13 3
17 14 1
17 20 3
17 21 0
17 23 2
17 25 3
18 5 1
18 7 3
18 9 2
18 10 2
18 11 2
18 14 3
18 17 2
18 18 2
18 20 3
18 22 3
19 2 2
19 3 2
19 5 3
19 8 1
19 11 2
19 13 2
19 16 3
19 19 3
19 21 1
19 22 2
19 24 2
20 1 3
20 3 3
20 4 1
20 6 2
20 7 2
20 8 3
20 13 1
20 22 1
20 25 3
21 1 2
21 2 0
21 6 2
21 9 1
21 11 1
21 15 3
21 18 2
21 19 3
21 22 2
21 24 1
22 4 3
22 7 2
22 9 0
22 12 3
22 13 1
22 14 2
22 15 3
22 16 1
22 19 3
22 20 2
22 22 1
22 24 2
23 1 2
23 3 1
23 7 2
23 9 3
23 11 2
23 12 3
23 14 1
23 17 3
23 18 2
23 20 1
23 24 3
23 25 3
24 1 3
24 6 1
24 8 2
24 12 2
24 14 3
24 17 2
24 19 3
24 20 2
24 23 2
24 25 2
25 1 2
25 3 2
25 4 0
25 5 2
25 7 2
25 11 1
25 12 2
25 16 2
25 18 2
25 20 2
25 22 2
25 23 2
26 2 2
26 3 3
26 4 2
26 9 1
26 12 1
26 14 2
26 15 3
26 16 2
26 18 1
26 21 3
26 23 1
27 1 2
27 2 2
27 3 2
27 4 2
27 7 3
27 9 3
27 16 2
27 17 2
27 18 2
27 21 2
27 23 3
28 3 3
28 6 2
28 7 2
28 8 1
28 10 3
28 14 3
28 16 1
28 17 3
28 19 1
28 20 2
28 21 2
28 22 2
28 23 1
28 24 1
28 25 3
29 1 2
29 3 1
29 7 3
29 9 2
29 11 2
29 12 1
29 13 1
29 16 1
29 20 2
29 21 2
29 22 2
30 2 3
30 3 2
30 7 1
30 8 3
30 9 2
30 12 1
30 24 1
