20 30
1 1 3
1 3 3
1 5 3
1 7 2
1 8 2
1 11 3
1 14 3
1 17 3
1 19 2
1 22 2
1 26 2
1 30 3
2 1 2
2 2 2
2 9 3
2 10 3
2 15 1
2 17 2
2 19 3
2 20 3
2 24 3
2 26 2
2 28 2
3 3 2
3 4 1
3 6 1
3 9 2
3 15 1
3 17 1
3 20 2
3 21 1
3 22 3
3 23 1
3 26 1
3 28 2
3 29 1
3 30 2
4 1 3
4 4 2
4 5 2
4 6 2
4 7 3
4 8 1
4 9 1
4 10 3
4 13 1
4 14 2
4 16 3
4 17 0
4 18 2
4 21 2
4 22 1
4 23 2
4 24 2
4 25 2
4 29 3
5 2 1
5 3 3
5 7 2
5 8 2
5 9 2
5 14 3
5 15 2
5 19 2
5 22 3
5 24 2
5 25 2
5 29 1
6 2 3
6 3 2
6 4 0
6 5 1
6 8 2
6 10 3
6 12 1
6 13 1
6 16 2
6 20 1
6 21 0
6 25 2
6 26 2
6 27 2
6 28 2
6 29 2
7 3 2
7 10 3
7 13 2
7 19 1
7 23 3
7 28 2
7 30 3
8 3 1
8 5 2
8 6 1
8 7 3
8 14 2
8 15 3
8 20 1
8 25 2
8 30 3
9 3 2
9 4 3
9 5 2
9 8 1
9 9 2
9 14 2
9 15 2
9 16 2
9 19 2
9 20 2
9 21 3
9 22 2
9 23 3
9 25 3
9 26 3
9 29 2
10 3 2
10 4 2
10 5 2
10 6 2
10 12 2
10 16 2
10 21 2
10 22 3
10 27 2
10 29 1
10 30 2
11 2 2
11 3 2
11 4 2
11 6 3
11 8 3
11 9 2
11 11 2
11 13 2
11 15 3
11 19 1
11 24 3
11 28 2
11 30 2
12 1 2
12 9 1
12 13 2
12 15 3
12 22 3
12 25 3
12 26 2
12 28 1
12 29 1
13 1 2
13 6 3
13 7 3
13 8 3
13 10 1
13 12 1
13 13 3
13 14 1
13 18 3
13 25 3
13 26 1
13 29 1
13 30 1
14 3 1
14 5 2
14 10 1
14 16 2
14 17 2
14 19 1
14 20 2
14 21 1
14 22 3
14 25 1
14 27 1
14 28 2
14 29 2
15 1 3
15 3 1
15 4 3
15 5 1
15 8 2
15 9 3
15 14 2
15 15 2
15 16 0
15 17 2
15 24 3
15 27 1
16 3 2
16 4 2
16 6 1
16 11 3
16 12 3
16 13 2
16 14 2
16 16 2
16 18 2
16 19 3
16 22 1
16 23 1
16 25 0
16 27 2
16 29 2
16 30 2
17 6 3
17 8 1
17 10 3
17 14 3
17 16 1
17 24 3
17 25 2
18 1 2
18 6 0
18 9 2
18 14 2
18 15 2
18 16 3
18 17 1
18 18 3
18 19 1
18 21 2
18 23 2
18 24 1
18 25 1
18 27 2
18 28 2
18 29 1
19 2 3
19 3 0
19 5 3
19 6 2
19 9 2
19 13 2
19 15 2
19 17 2
19 21 1
19 23 1
19 24 3
19 27 2
19 28 2
19 30 3
20 4 3
20 6 1
20 11 2
20 12 1
20 13 3
20 14 2
20 17 2
20 19 1
20 20 2
20 23 3
20 29 2
