20 20
1 2 2
1 7 3
1 10 2
1 11 2
1 12 2
1 13 2
1 14 2
1 15 3
1 16 1
1 18 3
1 19 2
2 6 3
2 8 2
2 10 2
2 12 2
2 14 2
2 18 2
3 2 2
3 3 2
3 7 3
3 9 2
3 10 1
3 11 3
3 12 0
3 16 2
3 18 2
3 19 1
4 3 2
4 7 3
4 12 2
4 17 2
4 20 2
5 1 3
5 2 3
5 4 3
5 5 2
5 7 2
5 12 0
5 13 2
5 15 3
5 20 2
6 3 0
6 5 2
6 6 3
6 7 1
6 11 3
6 18 2
6 19 1
6 20 2
7 1 2
7 2 3
7 5 1
7 13 2
7 17 0
7 18 3
7 20 3
8 4 2
8 5 2
8 6 2
8 10 2
8 11 3
8 13 3
8 14 1
8 15 1
8 16 3
8 20 3
9 2 0
9 3 2
9 8 2
9 10 2
9 15 3
9 17 2
10 2 1
10 4 3
10 6 3
10 9 3
10 14 2
10 19 2
11 3 3
11 4 1
11 7 2
11 8 2
11 10 3
11 12 3
11 15 1
11 16 3
12 2 1
12 6 3
12 8 3
12 11 0
12 12 3
12 15 2
12 18 2
12 19 2
13 4 2
13 6 3
13 7 1
13 10 3
13 15 2
13 16 3
13 17 1
13 18 3
14 2 1
14 4 2
14 5 1
14 6 2
14 8 1
14 12 3
14 14 2
14 18 2
14 19 2
15 1 2
15 2 2
15 6 2
15 8 3
15 9 2
15 11 2
15 12 3
15 15 3
15 20 2
16 2 1
16 3 3
16 10 3
16 11 1
16 13 2
16 14 1
16 18 2
16 20 2
17 1 3
17 2 1
17 3 2
17 6 2
17 8 3
17 13 3
17 14 3
17 16 1
17 17 2
18 5 2
18 7 2
18 11 2
18 13 1
18 18 2
19 6 2
19 7 1
19 9 2
19 10 2
19 11 1
19 12 2
19 16 2
19 17 1
19 19 1
19 20 2
20 2 2
20 3 2
20 4 3
20 6 2
20 9 1
20 14 2
20 15 0
20 16 2
20 17 3
20 19 3
20 20 2
