50 50
1 1 1
1 4 2
1 5 2
1 9 2
1 12 3
1 16 3
1 20 3
1 22 3
1 25 3
1 27 1
1 28 2
1 32 3
1 34 3
1 38 3
1 41 2
1 43 2
1 45 2
1 47 1
2 1 3
2 2 3
2 4 3
2 6 0
2 7 1
2 8 1
2 9 2
2 12 2
2 15 2
2 16 1
2 17 2
2 18 3
2 19 2
2 20 2
2 22 2
2 25 2
2 30 1
2 31 0
2 33 2
2 36 2
2 39 0
2 40 1
2 42 3
2 45 2
2 46 3
3 3 0
3 6 1
3 7 2
3 11 3
3 14 2
3 15 1
3 19 3
3 22 2
3 23 2
3 24 2
3 27 0
3 28 3
3 29 2
3 31 0
3 37 3
3 44 3
3 48 1
4 1 2
4 3 1
4 4 2
4 5 3
4 6 2
4 10 2
4 11 2
4 12 2
4 13 2
4 15 1
4 16 2
4 17 2
4 18 1
4 20 1
4 23 3
4 25 0
4 28 3
4 32 3
4 34 3
4 35 3
4 39 3
4 41 1
4 42 3
4 45 2
4 46 3
4 47 3
5 1 2
5 8 3
5 12 3
5 13 2
5 16 2
5 18 3
5 21 2
5 22 1
5 27 0
5 29 3
5 30 2
5 32 2
5 33 2
5 38 0
5 40 2
5 46 0
5 48 2
6 1 2
6 2 2
6 4 2
6 5 2
6 7 0
6 10 2
6 13 1
6 19 1
6 20 2
6 21 2
6 25 2
6 26 0
6 29 2
6 32 2
6 36 2
6 37 3
6 39 3
6 40 2
6 42 3
6 43 2
6 44 1
6 48 2
7 1 2
7 2 3
7 6 0
7 9 3
7 10 0
7 17 3
7 18 2
7 20 2
7 22 2
7 23 2
7 25 3
7 28 1
7 29 3
7 31 3
7 33 1
7 34 3
7 36 2
7 37 2
7 40 2
7 42 2
7 43 2
7 44 2
7 45 2
7 47 2
8 1 3
8 6 3
8 12 2
8 13 1
8 16 2
8 20 2
8 21 3
8 23 3
8 27 3
8 30 0
8 33 3
8 35 1
8 37 2
8 39 2
8 42 2
8 44 1
8 47 2
9 3 2
9 4 2
9 6 2
9 8 1
9 11 0
9 12 2
9 13 2
9 19 3
9 22 0
9 25 2
9 26 1
9 30 0
9 33 3
9 38 2
9 41 1
9 42 3
9 46 2
9 47 1
10 1 0
10 4 0
10 7 3
10 10 1
10 15 2
10 16 2
10 17 2
10 20 0
10 21 0
10 22 2
10 27 2
10 28 2
10 31 3
10 32 2
10 34 1
10 36 0
10 37 2
10 39 3
10 42 2
10 46 0
11 1 1
11 3 1
11 5 3
11 8 0
11 11 3
11 13 3
11 16 0
11 22 3
11 23 0
11 26 2
11 27 0
11 28 2
11 29 2
11 30 2
11 39 3
11 42 2
