15 15
1 2 3
1 6 3
1 10 2
1 13 2
2 1 2
2 3 2
2 4 3
2 6 3
2 8 1
2 9 2
2 11 2
2 15 2
3 3 2
3 5 2
3 6 3
3 8 3
3 9 2
3 11 1
3 12 2
3 13 2
3 14 3
4 2 2
4 5 2
4 7 0
4 10 1
4 11 3
4 13 1
5 1 3
5 4 1
5 7 1
5 8 2
5 14 1
5 15 3
6 1 1
6 3 3
6 6 1
6 10 2
6 12 3
6 13 3
7 1 2
7 4 1
7 5 2
7 7 1
7 9 3
7 10 1
7 14 1
8 1 2
8 4 3
8 8 2
8 11 3
8 12 2
8 13 3
8 14 1
9 1 2
9 2 2
9 3 1
9 4 3
9 6 2
9 9 3
9 10 2
9 14 3
10 1 2
10 5 2
10 6 3
10 7 1
10 8 2
10 10 1
10 13 0
10 14 2
11 3 3
11 5 2
11 11 2
11 14 3
12 1 3
12 6 3
12 8 3
12 10 3
12 14 3
12 15 2
13 1 1
13 6 1
13 10 3
13 11 1
13 12 3
13 14 2
14 1 2
14 2 3
14 6 3
14 8 3
14 10 3
15 6 2
15 8 1
15 10 2
15 13 3
15 14 2
15 15 0
