15 15
1 2 2
1 9 3
1 10 2
1 11 2
1 13 3
1 15 3
2 2 1
2 4 2
2 6 3
2 8 1
2 10 2
2 12 3
2 14 2
3 1 3
3 5 2
3 8 2
3 13 1
4 3 2
4 7 3
4 8 2
4 9 1
4 10 1
4 12 2
4 13 3
4 14 3
5 1 2
5 3 1
5 4 3
5 5 1
5 8 2
5 10 3
5 11 2
5 12 0
6 1 3
6 2 1
6 5 2
6 8 1
6 9 2
6 13 3
7 2 3
7 3 2
7 4 2
7 5 2
7 6 2
7 8 2
7 11 2
7 12 2
7 13 1
8 2 2
8 5 2
8 6 2
8 7 2
8 8 3
8 9 2
8 15 2
9 1 3
9 4 2
9 7 1
9 9 1
9 10 3
9 12 2
9 13 2
9 14 2
9 15 2
10 1 2
10 6 1
10 7 2
10 9 2
10 11 1
10 12 1
10 13 2
11 3 1
11 6 2
11 7 0
11 8 1
11 9 2
11 10 2
11 14 1
11 15 2
12 4 3
12 5 1
12 6 3
12 10 2
12 12 2
12 14 3
13 1 3
13 3 3
13 9 1
13 10 3
13 13 2
13 15 1
14 3 2
14 4 1
14 5 3
14 9 1
14 11 1
14 15 2
15 1 3
15 10 3
15 11 3
15 12 3
15 14 3
