30 25
1 2 3
1 9 2
1 10 2
1 15 3
1 20 1
1 21 2
1 22 3
1 25 3
2 5 2
2 6 2
2 7 3
2 8 2
2 9 3
2 10 2
2 11 2
2 12 2
2 13 2
2 14 3
2 18 3
2 20 2
2 21 2
2 22 2
2 23 2
3 4 2
3 5 1
3 7 3
3 10 1
3 12 2
3 14 3
3 16 1
3 18 2
3 19 2
3 20 3
3 21 2
3 22 3
3 25 2
4 2 2
4 3 2
4 6 1
4 9 3
4 17 2
4 20 2
4 24 1
4 25 3
5 5 2
5 8 2
5 9 1
5 11 1
5 16 3
5 18 2
5 22 3
5 23 1
6 4 2
6 7 3
6 8 2
6 10 2
6 12 1
6 15 2
6 19 3
6 21 1
6 23 2
6 25 3
7 3 2
7 6 2
7 7 1
7 8 1
7 9 3
7 10 2
7 11 2
7 13 1
7 17 3
7 18 1
7 22 1
7 23 2
8 1 1
8 2 3
8 3 1
8 5 1
8 7 2
8 10 2
8 13 2
8 18 3
8 21 1
8 22 3
8 23 3
8 24 2
9 5 0
9 10 3
9 13 2
9 15 3
9 17 3
9 20 3
9 21 1
10 3 1
10 5 1
10 6 2
10 7 2
10 8 2
10 13 2
10 18 1
10 19 1
10 20 2
10 21 1
10 22 3
10 23 1
10 24 2
11 1 2
11 2 1
11 3 2
11 4 3
11 6 2
11 12 2
11 13 1
11 14 3
11 15 2
11 17 3
11 18 3
11 24 1
11 25 2
12 1 3
12 3 2
12 4 1
12 5 2
12 8 1
12 9 2
12 10 1
12 11 2
12 12 3
12 13 2
12 18 1
12 20 2
12 22 1
12 23 2
13 2 1
13 7 3
13 9 2
13 12 2
13 13 2
13 14 2
13 17 2
13 21 1
13 22 3
14 1 3
14 3 2
14 4 1
14 5 2
14 6 2
14 9 2
14 12 3
14 14 2
14 18 2
14 19 2
14 20 3
14 22 2
14 23 1
14 25 3
15 1 2
15 4 3
15 5 2
15 7 1
15 8 2
15 9 0
15 10 2
15 14 1
15 15 3
15 19 3
15 21 2
15 22 2
15 23 3
16 2 2
16 5 2
16 13 2
16 14 3
16 15 2
16 20 2
16 24 1
17 1 3
17 4 2
17 5 1
17 6 3
17 10 3
17 11 3
17 15 3
17 16 2
17 17 2
17 18 2
17 19 3
17 20 1
17 21 3
17 22 3
17 23 2
17 24 1
18 1 3
18 3 2
18 7 2
18 10 1
18 14 1
18 22 1
19 2 2
19 3 3
19 4 2
19 8 0
19 11 3
19 15 3
19 16 3
19 18 3
19 20 2
19 21 2
19 23 2
20 4 2
20 8 3
20 10 3
20 13 2
20 15 2
21 3 2
21 6 2
21 7 1
21 11 2
21 13 2
21 14 0
21 15 1
21 16 3
21 18 3
21 20 1
21 23 1
21 24 1
21 25 2
22 3 1
22 4 1
22 13 2
22 14 2
22 17 1
22 18 2
22 20 3
22 24 3
23 3 3
23 5 2
23 7 3
23 8 2
23 9 2
23 10 3
23 11 2
23 13 2
23 19 3
23 21 0
23 22 1
23 23 2
24 2 2
24 3 3
24 4 2
24 5 1
24 7 2
24 8 3
24 9 2
24 11 1
24 18 1
24 20 1
24 21 1
24 25 3
25 6 3
25 11 2
25 12 1
25 13 3
25 16 1
25 20 3
25 21 3
25 22 2
25 24 2
25 25 2
26 1 3
26 3 3
26 6 2
26 9 3
26 16 3
26 18 3
26 20 2
26 25 3
27 4 2
27 5 1
27 10 3
27 12 1
27 13 1
27 15 2
27 17 0
27 19 1
27 20 2
27 21 2
27 23 2
27 24 3
28 1 0
28 2 3
28 3 1
28 5 2
28 8 3
28 9 3
28 16 3
28 17 2
28 20 3
28 23 1
28 25 3
29 3 2
29 4 2
29 6 2
29 8 1
29 10 2
29 11 3
29 14 2
29 17 1
29 20 3
29 25 3
30 1 3
30 4 1
30 6 1
30 8 2
30 11 1
30 12 2
30 14 1
30 15 3
30 16 2
30 20 2
30 21 2
30 22 2
30 24 1
