30 25
1 1 3
1 2 1
1 3 3
1 4 2
1 9 3
1 10 2
1 14 3
1 15 2
1 16 1
1 21 2
1 25 2
2 2 2
2 3 3
2 7 2
2 9 2
2 11 3
2 12 1
2 17 3
2 20 3
2 24 3
2 25 2
3 1 3
3 2 1
3 3 2
3 4 2
3 8 2
3 11 3
3 17 2
3 19 1
3 21 2
3 23 2
3 24 1
4 1 2
4 8 0
4 11 3
4 12 1
4 13 1
4 14 2
4 15 1
4 16 3
4 20 2
4 21 1
5 3 1
5 4 2
5 8 2
5 11 3
5 12 2
5 17 2
5 18 3
5 19 2
5 20 2
5 21 2
5 25 3
6 2 2
6 3 1
6 8 1
6 11 2
6 13 2
6 15 1
6 21 3
6 22 3
6 24 2
7 2 3
7 3 2
7 4 2
7 7 1
7 9 2
7 14 3
7 15 2
7 16 2
7 17 2
7 18 2
7 19 3
7 24 2
7 25 1
8 3 2
8 5 2
8 6 2
8 7 1
8 8 3
8 9 2
8 10 3
8 12 2
8 13 2
8 19 3
8 21 3
8 23 2
9 1 2
9 2 1
9 4 3
9 12 2
9 14 2
9 15 1
9 16 3
9 18 1
9 19 2
9 20 2
9 21 2
9 22 3
9 24 2
10 1 3
10 2 2
10 3 3
10 6 3
10 8 3
10 12 1
10 13 2
10 21 2
10 23 2
10 25 3
11 1 3
11 3 2
11 8 3
11 10 1
11 14 1
11 16 1
11 21 3
11 22 2
12 3 2
12 6 1
12 7 2
12 11 3
12 12 2
12 17 2
12 19 2
12 24 3
13 4 3
13 6 2
13 10 1
13 15 1
13 16 3
13 17 1
13 20 3
13 22 2
14 5 3
14 6 2
14 7 3
14 14 2
14 17 1
14 19 2
14 20 2
14 21 2
14 22 3
14 24 2
15 1 1
15 4 2
15 5 2
15 9 3
15 10 2
15 12 3
15 14 3
15 15 3
15 19 3
15 22 2
15 24 3
15 25 3
16 2 2
16 3 1
16 5 3
16 7 2
16 9 1
16 11 3
16 18 2
16 22 1
16 25 2
17 1 3
17 2 1
17 3 2
17 4 1
17 5 2
17 9 2
17 13 2
17 15 3
17 17 3
17 19 1
17 21 1
17 24 3
18 2 2
18 7 0
18 9 1
18 11 2
18 13 2
18 15 1
18 19 2
18 21 2
18 22 1
18 25 2
19 1 3
19 4 2
19 5 2
19 7 3
19 8 3
19 12 2
19 17 2
19 18 2
19 19 2
19 20 2
19 21 2
19 22 3
19 23 3
19 25 2
20 1 2
20 3 2
20 4 3
20 7 1
20 12 1
20 13 3
20 16 1
20 17 1
20 18 2
20 19 2
21 1 3
21 3 2
21 5 0
21 8 2
21 9 3
21 12 2
21 13 2
21 14 2
21 16 3
21 17 3
21 23 3
21 24 0
22 2 1
22 3 2
22 4 3
22 6 3
22 10 3
22 11 1
22 12 2
22 13 1
22 16 2
22 17 1
22 19 2
22 21 1
23 3 3
23 7 2
23 8 2
23 10 2
23 13 2
23 20 3
23 21 1
23 23 2
23 25 2
24 4 2
24 7 3
24 9 2
24 12 2
24 13 2
24 14 3
24 15 2
24 17 3
24 18 3
24 22 2
24 23 1
24 24 2
24 25 2
25 1 2
25 3 2
25 4 3
25 5 2
25 6 0
25 8 2
25 10 1
25 13 2
25 14 1
25 16 1
25 20 2
25 21 2
26 5 2
26 8 1
26 9 1
26 10 1
26 11 3
26 16 3
26 17 2
26 18 2
26 19 1
26 20 2
26 22 3
26 23 2
26 24 2
27 8 2
27 10 2
27 12 3
27 13 1
27 15 2
27 19 3
27 24 2
27 25 3
28 1 2
28 5 3
28 6 2
28 7 2
28 9 1
28 11 2
28 13 1
28 19 3
28 22 3
28 24 3
29 1 3
29 3 2
29 4 1
29 5 2
29 7 2
29 9 1
29 10 3
29 12 3
29 13 1
29 18 1
29 20 2
29 23 2
30 2 2
30 3 2
30 4 3
30 7 1
30 9 2
30 11 2
30 12 3
30 14 2
30 15 1
30 18 2
30 20 2
30 21 2
30 23 2
30 25 3
