45 45
1 2 3
1 5 3
1 6 2
1 7 1
1 9 2
1 10 2
1 12 1
1 13 3
1 14 1
1 15 1
1 16 3
1 19 3
1 22 3
1 25 3
1 30 3
1 32 1
1 33 3
1 34 1
1 35 2
1 36 2
1 37 1
1 38 3
1 40 1
1 41 0
2 5 1
2 6 2
2 10 2
2 11 2
2 13 2
2 17 0
2 19 1
2 20 3
2 21 2
2 27 0
2 28 0
2 30 3
2 31 0
2 33 2
2 34 3
2 36 0
2 40 3
3 1 1
3 2 1
3 3 1
3 7 3
3 8 2
3 9 2
3 10 2
3 12 2
3 15 2
3 16 2
3 17 2
3 18 3
3 20 3
3 21 0
3 22 2
3 24 3
3 27 0
3 29 0
3 32 1
3 36 2
3 39 2
3 40 0
3 41 2
3 42 0
4 3 1
4 4 1
4 5 3
4 6 1
4 9 3
4 11 3
4 14 2
4 16 2
4 19 1
4 20 2
4 24 2
4 27 1
4 28 3
4 29 2
4 31 3
4 35 3
4 36 2
4 39 0
4 41 3
5 1 0
5 2 2
5 3 3
5 4 2
5 5 3
5 8 3
5 9 1
5 17 2
5 19 2
5 20 2
5 22 2
5 23 2
5 25 2
5 29 1
5 32 1
5 33 1
5 34 0
5 35 2
5 38 1
5 40 3
5 41 1
5 43 2
6 2 3
6 3 2
6 6 2
6 11 2
6 12 3
6 13 1
6 15 2
6 17 2
6 22 2
6 23 2
6 28 3
6 29 1
6 31 1
6 32 2
6 34 1
6 37 2
6 38 3
6 43 2
7 1 0
7 2 2
7 3 1
7 6 0
7 7 2
7 9 3
7 11 1
7 12 1
7 14 3
7 16 2
7 17 2
7 18 3
7 21 2
7 22 2
7 23 2
7 25 2
7 27 2
7 30 2
7 32 2
7 35 3
7 37 3
7 39 3
7 40 3
7 43 3
8 2 3
8 4 1
8 5 2
8 6 1
8 8 1
8 9 2
8 10 1
8 11 0
8 12 1
8 14 1
8 16 2
8 19 0
8 21 2
8 23 2
8 24 2
8 26 2
8 27 2
8 28 1
8 30 2
8 31 3
8 36 0
8 37 2
8 42 0
9 1 3
9 2 0
9 3 2
9 4 2
9 5 1
9 6 3
9 12 2
9 13 1
9 15 2
9 16 2
9 17 3
9 18 3
9 20 0
9 21 3
9 22 2
9 25 2
9 26 1
9 30 0
9 32 2
9 34 3
9 35 1
9 37 2
9 38 3
9 40 0
10 3 0
10 4 2
10 5 3
10 6 2
10 8 2
10 10 2
10 12 1
10 14 3
10 23 3
10 25 3
10 27 2
10 28 3
10 29 2
10 31 3
10 32 2
10 34 2
10 35 2
10 36 2
10 39 0
10 41 3
10 42 0
10 43 2
11 1 0
11 6 0
11 8 3
11 10 1
11 13 0
11 14 2
11 16 3
11 19 0
11 21 3
11 23 2
11 24 0
11 26 1
11 27 3
11 28 1
11 36 0
11 37 0
11 38 2
11 40 0
12 3 3
12 4 2
12 7 3
12 8 2
12 9 0
12 12 3
12 13 2
12 14 3
12 16 3
12 17 1
12 20 3
12 22 2
12 23 3
12 25 0
12 27 2
12 28 3
12 30 2
12 31 2
12 32 2
12 36 1
12 39 3
12 42 2
12 43 2
13 1 3
13 2 2
13 3 2
13 5 3
13 6 0
13 7 2
13 8 3
13 9 2
13 10 3
13 12 2
13 15 2
13 17 2
13 20 1
13 21 2
13 23 2
13 27 1
13 28 2
13 30 1
13 31 1
13 37 2
13 40 0
13 42 2
14 3 2
14 6 2
14 8 1
14 12 2
14 13 1
14 16 2
14 17 0
14 19 2
14 20 2
14 21 3
14 24 1
14 28 2
14 30 3
14 33 2
14 34 0
14 35 3
14 36 2
14 37 2
14 40 3
14 42 2
15 1 2
15 4 3
15 10 2
15 13 2
15 14 3
15 17 1
15 18 0
15 21 1
15 22 3
15 24 2
15 25 2
15 26 0
15 27 2
15 28 1
15 30 2
15 33 1
15 35 3
15 38 1
15 42 3
15 43 2
16 1 1
16 2 2
16 3 2
16 6 0
16 7 2
16 9 2
16 13 3
16 15 3
16 19 0
16 20 2
16 21 2
16 22 3
16 24 2
16 27 2
16 31 3
16 34 0
16 35 3
16 38 3
16 39 1
16 41 1
17 1 0
17 2 1
17 3 2
17 6 2
17 8 1
17 11 2
17 12 0
17 14 0
17 15 1
17 17 2
17 18 2
17 21 2
17 23 2
17 24 2
17 26 2
17 27 1
17 29 3
17 30 2
17 31 2
17 33 1
17 35 3
17 36 2
17 37 1
17 38 3
17 40 3
17 42 1
18 6 2
18 8 0
18 9 2
18 10 1
18 11 2
18 13 3
18 16 3
18 17 2
18 18 3
18 20 0
18 25 2
18 28 3
18 29 2
18 33 1
18 35 2
18 36 2
18 38 2
18 40 2
19 2 1
19 4 1
19 6 2
19 7 2
19 8 1
19 9 2
19 10 0
19 11 2
19 12 2
19 13 2
19 24 2
19 26 2
19 28 2
19 32 1
19 33 3
19 35 2
19 36 1
19 37 1
19 38 1
19 39 2
19 40 1
19 42 0
19 43 1
20 2 3
20 3 3
20 4 2
20 5 3
20 8 3
20 13 2
20 14 2
20 15 3
20 16 2
20 19 1
20 20 3
20 21 2
20 24 3
20 25 2
20 26 3
20 27 2
20 28 3
20 29 2
20 32 1
20 33 3
20 34 2
20 35 3
20 39 1
20 42 2
21 1 0
21 3 2
21 7 0
21 8 2
21 9 0
21 10 1
21 12 3
21 14 2
21 15 2
21 18 1
21 20 3
21 23 0
21 24 1
21 25 0
21 27 1
21 29 2
21 32 2
21 34 2
21 35 2
21 40 3
21 41 1
22 3 2
22 6 3
22 7 2
22 8 3
22 13 2
22 14 2
22 15 2
22 17 3
22 18 2
22 23 1
22 27 3
22 28 2
22 29 3
22 30 2
22 31 1
22 32 3
22 34 1
22 35 1
22 36 3
22 37 2
22 38 0
22 39 0
22 40 2
22 42 1
22 43 2
23 1 1
23 2 2
23 4 3
23 6 2
23 7 3
23 12 3
23 20 2
23 21 3
23 22 2
23 23 3
23 26 3
23 28 2
23 30 2
23 31 1
23 35 1
23 37 0
23 41 3
23 42 2
23 43 2
24 2 2
24 3 2
24 4 1
24 8 1
24 9 2
24 10 3
24 12 1
24 13 0
24 15 0
24 17 2
24 18 2
24 19 3
24 20 1
24 21 2
24 22 0
24 28 2
24 29 3
24 30 2
24 33 3
24 36 1
24 38 3
24 39 2
24 40 2
25 1 2
25 2 2
25 3 2
25 5 1
25 7 1
25 12 0
25 13 1
25 14 0
25 16 0
25 17 2
25 18 2
25 19 2
25 20 2
25 21 3
25 23 1
25 24 0
25 26 2
25 27 1
25 28 2
25 30 1
25 31 2
25 35 2
25 37 0
25 39 2
25 40 2
25 41 3
25 42 2
26 1 2
26 3 2
26 5 1
26 6 2
26 7 0
26 8 2
26 9 2
26 10 2
26 11 3
26 12 2
26 13 3
26 14 2
26 15 3
26 17 3
26 21 2
26 22 2
26 25 0
26 28 2
26 29 3
26 30 3
26 31 2
26 33 3
26 34 3
26 39 3
26 41 2
27 1 2
27 2 2
27 5 1
27 6 2
27 7 2
27 8 3
27 9 2
27 10 1
27 11 2
27 12 2
27 15 2
27 16 2
27 17 3
27 18 1
27 26 3
27 28 0
27 31 2
27 34 2
27 36 2
27 37 2
27 40 1
27 41 2
27 42 2
27 43 3
28 1 2
28 2 2
28 3 2
28 5 2
28 6 3
28 8 1
28 9 2
28 10 3
28 14 2
28 15 2
28 16 2
28 20 3
28 21 3
28 24 2
28 25 1
28 29 3
28 30 2
28 32 2
28 36 2
28 37 2
28 38 3
28 39 3
29 1 2
29 4 1
29 13 2
29 15 1
29 16 3
29 18 3
29 20 2
29 22 2
29 23 2
29 25 2
29 27 3
29 31 2
29 32 2
29 33 2
29 34 2
29 35 2
29 36 3
29 38 1
29 40 2
29 43 0
30 3 3
30 4 2
30 7 1
30 9 2
30 10 2
30 13 1
30 16 2
30 18 2
