30 25
1 2 2
1 3 2
1 7 1
1 8 3
1 9 1
1 10 2
1 14 3
1 19 2
1 20 1
1 23 2
1 24 2
1 25 3
2 2 3
2 7 2
2 8 3
2 10 2
2 11 1
2 12 3
2 13 2
2 14 1
2 19 3
2 20 2
2 23 2
3 2 1
3 3 3
3 5 3
3 8 2
3 10 2
3 14 3
3 15 3
3 17 1
3 18 1
3 19 2
3 24 3
4 1 3
4 2 2
4 3 3
4 7 3
4 12 3
4 13 2
4 15 2
4 16 2
4 17 1
4 18 2
4 19 3
4 20 3
4 21 1
4 22 2
4 24 2
4 25 3
5 3 1
5 4 2
5 5 1
5 7 2
5 9 3
5 10 3
5 13 2
5 14 2
5 16 2
5 18 3
5 20 2
5 24 3
5 25 2
6 2 3
6 3 2
6 4 3
6 9 0
6 10 2
6 11 2
6 14 2
6 15 2
6 16 1
6 17 1
6 18 3
6 22 1
6 24 2
6 25 3
7 2 1
7 7 2
7 10 3
7 12 1
7 14 3
7 18 2
7 23 3
7 24 2
7 25 2
8 1 3
8 3 2
8 4 1
8 5 2
8 8 3
8 9 2
8 10 2
8 11 3
8 12 2
8 13 1
8 14 2
8 17 2
8 20 3
8 21 2
8 22 1
8 25 3
9 1 2
9 3 1
9 4 2
9 7 1
9 8 1
9 9 2
9 11 2
9 13 2
9 17 1
9 19 0
9 20 2
9 25 2
10 1 2
10 4 3
10 5 2
10 6 3
10 7 2
10 11 3
10 13 2
10 15 2
10 16 3
10 17 3
10 19 3
10 20 3
10 21 3
10 22 3
10 23 2
10 25 2
11 2 1
11 4 2
11 5 3
11 7 3
11 8 2
11 12 3
11 13 2
11 18 1
11 22 2
11 23 1
11 24 2
11 25 3
12 1 2
12 2 2
12 5 1
12 9 3
12 11 2
12 12 1
12 13 1
12 14 2
12 15 2
12 22 3
12 23 1
12 24 3
12 25 2
13 4 3
13 5 2
13 8 1
13 9 2
13 10 1
13 11 2
13 14 2
13 15 1
13 16 3
13 17 1
13 18 2
13 19 2
13 20 3
13 22 3
13 25 3
14 1 3
14 2 1
14 3 2
14 4 2
14 6 2
14 7 2
14 11 2
14 14 3
14 16 2
14 18 2
14 20 3
14 25 2
15 4 2
15 5 1
15 6 3
15 11 1
15 14 1
15 19 2
15 20 3
15 22 2
15 23 0
16 3 1
16 4 3
16 6 3
16 8 3
16 9 1
16 11 2
16 12 2
16 16 2
16 20 2
16 21 2
16 23 2
16 25 2
17 1 1
17 2 2
17 3 1
17 5 1
17 6 2
17 7 2
17 8 2
17 9 1
17 11 2
17 16 2
17 17 3
17 19 3
17 20 2
17 24 3
18 3 1
18 5 3
18 6 2
18 8 2
18 17 1
18 18 3
18 19 1
18 20 2
18 21 3
18 22 3
18 23 1
18 24 2
19 1 3
19 2 1
19 6 0
19 7 2
19 8 1
19 10 2
19 11 2
19 12 2
19 13 2
19 15 2
19 18 1
19 20 0
19 23 3
19 24 3
20 1 2
20 4 2
20 5 3
20 6 2
20 9 1
20 10 1
20 11 2
20 12 1
20 14 3
20 17 2
20 18 3
20 22 2
20 24 2
20 25 2
21 1 2
21 4 2
21 5 2
21 6 1
21 8 2
21 9 2
21 11 2
21 14 1
21 21 1
21 24 3
21 25 1
22 1 3
22 2 1
22 3 1
22 5 3
22 8 2
22 11 2
22 14 2
22 19 2
22 24 2
23 3 2
23 5 1
23 7 2
23 8 1
23 9 3
23 10 2
23 11 1
23 13 3
23 14 2
23 15 2
23 17 3
23 21 3
23 24 3
24 2 2
24 3 0
24 5 2
24 10 2
24 11 3
24 12 2
24 14 2
24 15 2
24 17 2
24 18 1
24 21 2
24 22 1
24 24 1
25 1 2
25 3 2
25 5 1
25 6 2
25 11 1
25 16 3
25 17 2
25 18 1
25 19 3
25 20 1
25 21 3
25 22 3
25 23 3
25 24 3
26 2 2
26 3 1
26 4 2
26 5 2
26 6 0
26 7 2
26 8 1
26 9 3
26 10 2
26 11 1
26 12 3
26 16 2
26 18 1
26 19 2
26 24 1
27 2 1
27 10 1
27 11 2
27 12 2
27 13 2
27 14 1
27 15 2
27 16 3
27 19 2
27 21 2
27 22 1
27 23 3
27 24 3
28 2 1
28 3 1
28 5 2
28 7 1
28 9 3
28 10 1
28 11 2
28 12 1
28 13 2
28 19 1
28 20 1
28 23 1
28 24 2
29 3 3
29 4 2
29 5 2
29 12 2
29 13 2
29 15 1
29 17 2
29 18 3
29 19 2
29 21 1
29 23 1
30 7 1
30 11 2
30 12 3
30 15 3
30 18 2
30 19 3
30 20 2
30 22 3
30 23 3
30 24 2
