20 20
1 3 3
1 5 2
1 6 1
1 10 3
1 14 2
1 15 1
1 17 3
1 18 2
1 19 2
2 1 2
2 2 2
2 3 2
2 6 2
2 8 2
2 9 1
2 10 1
2 11 3
2 12 1
2 13 2
2 14 3
2 16 3
2 19 2
3 3 2
3 5 3
3 9 2
3 12 2
3 14 2
3 19 3
3 20 2
4 1 3
4 5 2
4 10 1
4 15 2
4 16 2
4 17 2
4 18 1
4 20 1
5 2 0
5 5 2
5 8 2
5 9 3
5 14 2
5 15 2
5 18 2
6 2 3
6 10 1
6 11 1
6 12 0
6 14 1
6 15 2
7 1 1
7 2 1
7 4 2
7 6 2
7 7 3
7 10 3
7 17 1
8 2 3
8 5 2
8 8 1
8 9 2
8 11 3
8 12 1
8 13 2
8 16 3
8 18 1
8 19 2
9 3 2
9 6 3
9 8 3
9 10 2
9 14 2
9 15 3
9 17 2
9 18 3
10 1 2
10 6 3
10 11 2
10 13 2
10 14 2
10 15 1
10 16 2
10 18 2
10 19 2
11 1 3
11 5 1
11 9 3
11 10 2
11 12 1
11 17 2
11 18 3
11 19 1
12 1 2
12 4 2
12 6 3
12 9 3
12 12 2
12 15 3
12 17 2
12 18 2
12 20 3
13 1 1
13 5 2
13 7 2
13 8 3
13 10 1
13 11 2
13 13 2
13 19 2
13 20 2
14 3 3
14 5 3
14 6 2
14 9 1
14 12 2
14 16 3
14 18 1
15 1 2
15 2 2
15 3 2
15 8 3
15 16 1
15 18 3
15 19 2
15 20 2
16 2 2
16 5 3
16 6 1
16 7 2
16 9 1
16 10 2
16 13 3
16 16 3
16 19 2
16 20 2
17 1 3
17 2 3
17 3 2
17 5 2
17 9 3
17 11 1
17 12 2
17 14 2
17 15 1
17 16 3
17 18 2
18 1 2
18 3 2
18 4 2
18 5 3
18 6 2
18 7 2
18 8 1
18 10 1
18 14 2
18 17 2
18 18 2
18 20 3
19 3 2
19 4 3
19 6 2
19 9 3
19 14 1
19 17 1
19 19 3
20 5 2
20 6 2
20 8 3
20 11 2
20 12 2
20 13 3
20 15 3
20 17 3
20 18 2
