30 25
1 5 1
1 8 2
1 9 2
1 10 3
1 12 3
1 13 3
1 15 2
1 18 1
1 19 3
1 23 3
1 24 3
2 3 2
2 5 1
2 6 3
2 10 1
2 11 2
2 12 1
2 14 2
2 15 2
2 16 2
2 17 3
2 20 2
2 21 1
2 22 2
2 23 0
2 25 2
3 3 2
3 6 1
3 10 2
3 11 1
3 15 2
3 16 2
3 18 2
3 25 1
4 1 3
4 5 2
4 9 1
4 10 3
4 11 2
4 12 2
4 13 2
4 14 3
4 16 2
4 17 2
4 19 1
4 25 2
5 2 2
5 3 1
5 4 2
5 6 2
5 7 2
5 8 3
5 10 2
5 12 1
5 16 2
5 18 2
5 24 2
6 2 2
6 3 1
6 4 0
6 8 2
6 11 2
6 14 2
6 17 1
6 18 3
6 23 2
6 24 2
7 1 2
7 2 2
7 4 1
7 6 2
7 12 2
7 16 3
7 20 2
7 23 3
7 24 2
8 2 2
8 4 2
8 5 3
8 8 1
8 13 2
8 15 2
8 16 0
8 18 2
8 19 2
8 20 3
8 23 2
8 24 0
9 2 2
9 3 1
9 5 2
9 6 3
9 7 2
9 10 1
9 11 3
9 12 2
9 16 2
9 17 3
9 18 1
9 21 2
9 23 1
9 24 2
10 4 2
10 8 3
10 10 2
10 12 1
10 18 2
11 3 3
11 4 1
11 5 3
11 6 2
11 7 2
11 8 1
11 9 2
11 11 3
11 14 2
11 17 3
11 18 1
11 24 2
12 2 1
12 3 2
12 4 2
12 6 2
12 10 1
12 11 2
12 15 3
12 17 3
12 20 0
12 21 1
12 22 3
12 25 1
13 2 2
13 6 1
13 7 3
13 8 1
13 9 1
13 10 1
13 11 1
13 12 3
13 15 2
13 17 2
13 18 1
13 19 3
13 20 2
13 21 3
13 23 2
14 1 2
14 5 2
14 9 1
14 10 3
14 13 1
14 14 3
14 15 1
14 16 3
14 19 2
15 1 3
15 2 2
15 5 3
15 6 1
15 7 2
15 8 3
15 11 3
15 12 2
15 13 3
15 17 1
15 19 2
15 22 1
15 23 2
16 1 3
16 8 1
16 11 3
16 13 3
16 21 3
16 25 1
17 3 2
17 7 1
17 9 3
17 10 1
17 11 2
17 12 2
17 14 2
17 15 2
17 17 3
17 18 2
17 19 3
17 21 3
17 23 3
18 2 2
18 7 1
18 9 2
18 12 2
18 13 2
18 19 2
18 20 2
18 21 3
18 22 1
18 23 3
19 1 2
19 3 2
19 4 2
19 6 2
19 7 3
19 8 2
19 9 2
19 10 1
19 11 3
19 15 1
19 18 3
19 22 2
19 24 2
20 1 3
20 2 3
20 3 3
20 9 2
20 17 1
20 18 0
20 19 2
20 20 3
20 25 2
21 3 1
21 5 2
21 6 1
21 7 2
21 9 1
21 10 1
21 11 1
21 15 0
21 17 2
21 18 1
21 19 3
22 2 3
22 3 2
22 8 3
22 10 2
22 11 0
22 12 2
22 13 3
22 14 3
22 15 2
22 17 2
22 19 2
22 20 3
22 22 3
22 23 2
23 1 3
23 2 2
23 3 1
23 5 1
23 7 1
23 8 2
23 9 2
23 11 2
23 14 1
23 16 2
23 20 2
23 21 0
23 22 2
23 23 2
23 24 3
24 1 1
24 3 2
24 5 1
24 7 2
24 8 2
24 9 3
24 11 2
24 12 2
24 13 2
24 16 1
24 18 2
24 21 2
25 2 2
25 4 2
25 5 1
25 7 1
25 8 2
25 10 2
25 16 3
25 18 1
26 3 2
26 6 2
26 7 3
26 8 3
26 10 3
26 12 1
26 14 2
26 16 1
26 18 3
26 21 1
26 22 1
26 24 1
26 25 3
27 1 2
27 3 1
27 4 2
27 5 2
27 10 2
27 11 3
27 15 2
27 16 1
27 18 0
27 20 2
27 21 2
27 22 1
27 23 3
27 24 2
27 25 3
28 1 2
28 4 1
28 5 1
28 6 1
28 7 3
28 12 2
28 13 1
28 14 3
28 16 2
28 19 3
28 24 1
29 1 2
29 2 2
29 6 2
29 7 2
29 10 3
29 14 3
29 15 2
29 18 2
29 19 2
29 21 1
29 23 2
30 3 3
30 4 2
30 5 2
30 7 2
30 8 3
30 9 2
30 10 2
30 11 0
30 16 2
30 17 2
30 18 2
30 19 2
30 20 3
30 21 2
30 23 1
30 24 2
