40 30
1 2 2
1 4 2
1 5 1
1 6 3
1 7 2
1 8 3
1 9 3
1 12 3
1 15 3
1 16 1
1 17 2
1 18 3
1 19 2
1 20 3
1 21 2
1 22 3
1 24 2
1 25 1
1 26 2
1 27 1
2 2 2
2 3 2
2 5 2
2 7 2
2 8 2
2 9 0
2 10 2
2 12 2
2 14 3
2 15 2
2 18 1
2 19 3
2 20 2
2 21 2
2 22 1
2 23 2
2 25 2
2 27 2
2 28 3
2 29 2
2 30 3
3 1 3
3 2 2
3 3 3
3 6 1
3 8 3
3 12 3
3 13 1
3 14 2
3 15 3
3 17 2
3 20 1
3 23 2
3 26 2
3 29 2
3 30 2
4 2 2
4 3 2
4 6 1
4 8 2
4 10 2
4 12 2
4 13 2
4 14 2
4 15 2
4 17 1
4 18 1
4 20 3
4 21 2
4 22 3
4 23 2
4 29 2
5 2 3
5 4 1
5 6 2
5 7 2
5 9 2
5 12 2
5 13 2
5 14 2
5 17 2
5 20 3
5 22 2
5 23 1
5 25 3
5 26 2
5 27 2
5 28 3
6 1 2
6 2 3
6 4 2
6 7 2
6 9 2
6 13 3
6 14 0
6 15 1
6 16 3
6 17 1
6 20 2
6 22 3
6 24 2
6 25 2
6 26 0
7 1 2
7 3 2
7 4 2
7 5 2
7 7 3
7 12 2
7 15 2
7 17 2
7 19 1
7 20 1
7 26 0
7 27 2
8 1 2
8 3 2
8 4 1
8 7 2
8 8 2
8 9 3
8 10 1
8 12 2
8 13 1
8 15 2
8 20 1
8 21 1
8 22 2
8 24 2
8 26 2
8 28 2
9 1 2
9 4 3
9 7 1
9 12 2
9 15 1
9 16 2
9 17 1
9 26 2
9 27 1
9 28 1
10 1 3
10 5 2
10 7 3
10 13 2
10 15 1
10 19 2
10 20 2
10 21 3
10 28 2
11 1 2
11 4 2
11 5 1
11 7 1
11 9 3
11 10 3
11 11 2
11 15 3
11 16 2
11 17 3
11 20 1
11 21 2
11 22 2
11 23 3
11 24 2
11 27 1
11 29 2
12 4 2
12 5 2
12 7 2
12 8 1
12 9 2
12 10 1
12 13 3
12 14 2
12 16 2
12 17 2
12 25 1
12 27 2
13 3 2
13 4 2
13 6 1
13 7 2
13 13 2
13 14 2
13 18 1
13 19 1
13 20 1
13 21 2
13 22 3
13 23 2
13 24 3
13 29 1
14 1 3
