30 25
1 2 3
1 4 3
1 5 2
1 8 2
1 11 3
1 17 0
1 21 3
1 22 1
1 23 2
1 25 3
2 2 2
2 3 0
2 4 2
2 6 3
2 8 2
2 10 2
2 12 1
2 13 2
2 15 2
2 19 1
2 22 2
2 25 2
3 4 2
3 5 2
3 6 1
3 7 2
3 8 1
3 9 2
3 12 3
3 19 2
3 20 2
3 21 3
3 22 0
4 1 3
4 6 2
4 10 2
4 11 2
4 13 0
4 14 2
4 16 3
4 17 1
4 18 3
5 2 1
5 4 1
5 6 2
5 8 3
5 10 3
5 11 2
5 13 2
5 15 1
5 19 2
5 22 2
5 25 3
6 1 3
6 4 2
6 8 2
6 12 2
6 18 1
6 19 1
6 21 2
6 23 2
6 24 2
7 2 3
7 4 2
7 5 1
7 7 1
7 10 3
7 12 1
7 13 1
7 14 3
7 17 3
7 19 2
7 21 2
7 23 2
7 25 2
8 3 1
8 6 2
8 7 2
8 9 1
8 15 2
8 16 3
8 17 2
8 20 2
8 22 1
8 23 2
9 2 3
9 3 1
9 8 1
9 9 2
9 10 3
9 11 3
9 12 2
9 14 3
9 15 2
9 17 1
9 20 1
9 22 3
9 23 2
9 24 1
9 25 1
10 3 3
10 10 1
10 16 1
10 17 1
10 18 2
10 20 2
10 23 1
10 25 2
11 2 2
11 5 2
11 7 2
11 8 3
11 11 1
11 16 1
11 17 2
11 19 1
11 20 1
11 22 2
11 23 3
11 24 1
11 25 3
12 1 2
12 3 2
12 4 3
12 7 1
12 10 3
12 12 2
12 13 3
12 14 2
12 15 3
12 16 2
12 18 3
12 19 2
12 20 2
12 21 2
12 23 2
13 5 2
13 8 3
13 12 2
13 13 2
13 14 2
13 16 1
13 17 1
13 18 2
13 20 2
13 23 2
13 25 3
14 2 2
14 3 3
14 4 1
14 5 1
14 7 1
14 9 2
14 10 1
14 11 3
14 17 2
14 19 1
14 23 2
14 25 2
15 2 1
15 3 1
15 4 3
15 5 2
15 8 2
15 11 3
15 12 2
15 14 3
15 18 1
15 22 2
15 24 1
16 3 2
16 9 2
16 11 2
16 12 1
16 16 2
16 18 1
16 19 2
16 20 3
16 21 2
16 24 3
17 2 3
17 4 2
17 6 1
17 11 2
17 14 2
17 15 2
17 16 1
17 17 1
17 19 2
17 20 2
18 4 2
18 7 1
18 10 3
18 11 2
18 12 2
18 14 2
18 15 3
18 16 3
18 18 3
18 22 2
18 23 1
18 24 3
19 2 3
19 6 3
19 7 3
19 8 3
19 9 2
19 14 1
19 17 2
19 18 2
19 19 0
19 21 2
19 22 2
19 23 1
19 25 3
20 2 1
20 3 2
20 4 1
20 7 1
20 9 3
20 10 2
20 12 3
20 20 3
21 2 1
21 3 2
21 5 2
21 7 2
21 9 1
21 12 1
21 15 1
21 17 1
21 20 2
21 21 1
21 23 1
21 25 3
22 2 1
22 7 1
22 9 1
22 11 2
22 12 2
22 14 2
22 15 3
22 19 3
22 22 3
22 24 3
23 2 2
23 4 3
23 10 3
23 12 2
23 14 1
23 16 2
23 19 2
23 20 2
23 21 3
23 24 2
24 1 2
24 3 2
24 5 0
24 6 2
24 7 2
24 11 0
24 12 3
24 13 2
24 15 2
24 20 1
24 25 3
25 2 2
25 3 1
25 5 3
25 8 2
25 12 3
25 13 1
25 14 2
25 15 2
25 18 2
25 21 1
25 22 3
26 6 0
26 8 0
26 9 3
26 11 2
26 15 3
26 17 3
26 18 0
26 24 2
26 25 3
27 2 1
27 6 2
27 8 2
27 9 3
27 10 1
27 13 0
27 14 2
27 16 1
27 19 3
27 20 0
27 21 3
27 24 2
28 8 2
28 12 3
28 14 2
28 25 3
29 2 2
29 3 2
29 4 3
29 6 2
29 8 3
29 9 2
29 14 2
29 19 3
29 22 3
29 23 2
29 24 2
29 25 2
30 2 2
30 3 3
30 5 3
30 8 2
30 9 2
30 10 2
30 11 2
30 14 1
30 15 3
30 18 2
30 20 1
30 21 2
30 22 1
30 25 2
