50 40
1 3 2
1 7 3
1 9 3
1 11 3
1 14 2
1 15 3
1 16 3
1 17 2
1 19 1
1 22 3
1 23 2
1 25 3
1 26 2
1 29 3
1 30 2
1 32 1
1 33 2
1 34 2
1 39 2
2 1 2
2 3 3
2 4 2
2 5 3
2 7 3
2 10 2
2 12 2
2 13 1
2 16 1
2 17 2
2 21 1
2 25 2
2 29 2
2 30 2
2 35 2
2 36 2
2 37 2
2 38 2
2 39 3
3 3 2
3 4 2
3 10 3
3 13 2
3 17 1
3 26 3
3 28 2
3 29 1
3 31 2
3 32 3
3 34 3
3 38 1
3 40 2
4 1 2
4 3 3
4 5 2
4 7 1
4 8 1
4 10 1
4 12 1
4 14 1
4 15 0
4 16 3
4 18 3
4 21 2
4 22 1
4 23 2
4 26 3
4 27 2
4 29 1
4 30 1
4 33 1
4 34 2
4 36 3
4 38 1
4 39 2
4 40 3
5 2 2
5 3 2
5 5 2
5 6 1
5 7 2
5 8 1
5 9 3
5 10 2
5 11 3
5 13 3
5 19 3
5 21 2
5 23 1
5 24 2
5 27 1
5 28 2
5 30 1
5 31 2
5 32 1
5 39 2
6 4 1
6 6 1
6 8 2
6 11 2
6 13 1
6 15 2
6 16 2
6 17 2
6 18 2
6 20 1
6 22 1
6 25 2
6 26 2
6 27 2
6 29 1
6 31 3
6 33 1
6 35 2
6 36 2
6 38 1
7 2 1
7 4 3
7 7 1
7 11 2
7 14 2
7 16 2
7 19 2
7 20 2
7 23 3
7 25 1
7 26 2
7 27 2
7 30 2
7 31 2
7 34 1
7 35 3
7 37 2
7 40 3
8 2 0
8 5 2
8 6 2
8 8 3
8 17 3
8 21 2
8 22 2
8 25 3
8 26 2
8 27 3
8 29 2
8 33 1
8 36 2
8 38 2
9 6 1
9 12 2
9 15 1
9 18 3
9 20 1
9 24 2
9 25 2
9 26 1
9 28 1
9 29 3
9 30 1
9 31 1
9 33 2
9 34 3
9 35 3
9 37 2
9 38 1
10 1 3
10 3 1
10 4 2
10 5 3
10 10 1
10 12 1
10 13 2
10 15 2
10 21 1
10 23 1
10 24 1
10 25 2
10 28 2
10 29 2
10 30 2
10 31 3
10 32 2
10 33 2
10 34 1
10 36 0
10 37 1
10 39 1
11 3 2
11 4 3
11 6 3
11 8 1
11 12 2
11 14 3
11 16 3
11 17 2
11 20 2
11 23 1
11 25 3
11 29 1
11 34 2
11 37 1
11 39 1
11 40 2
12 1 2
12 2 2
12 3 1
12 4 2
12 5 1
12 7 2
12 9 3
12 10 2
12 12 1
12 14 2
12 15 1
12 16 3
12 18 1
12 19 3
12 21 2
12 31 3
12 32 2
12 37 2
12 38 1
12 40 3
13 1 3
13 3 2
13 4 3
13 6 3
13 7 2
13 10 2
13 11 3
13 12 1
13 13 1
13 15 3
13 20 1
13 22 2
13 23 2
13 24 3
13 26 0
13 27 1
13 28 2
13 30 3
13 33 1
13 36 1
13 39 2
14 1 2
14 3 1
14 7 1
14 9 2
14 10 2
14 12 1
14 17 3
14 19 3
14 21 2
14 22 1
14 23 2
14 27 3
14 30 3
14 32 3
14 34 3
14 37 1
14 39 2
14 40 3
15 3 1
15 5 1
15 7 0
15 15 0
15 19 3
15 22 1
15 23 2
15 25 1
15 29 2
15 33 3
15 36 3
15 38 2
15 40 3
16 2 2
16 3 2
16 5 1
16 7 1
16 8 1
16 9 1
16 11 2
16 13 2
16 16 3
16 21 2
16 23 2
16 27 2
16 30 3
16 32 2
16 33 2
16 37 3
16 40 1
17 2 1
17 5 2
17 7 2
18 1 3
18 2 1
18 4 3
18 6 1
18 11 2
18 12 3
18 14 2
18 15 1
18 20 2
18 25 2
18 26 1
18 27 2
18 30 2
18 31 3
18 34 2
18 37 3
19 2 1
19 3 0
19 5 1
19 8 2
19 9 1
19 11 1
19 12 3
19 15 3
19 17 2
19 18 1
19 19 3
19 21 2
19 23 2
19 24 3
19 25 2
19 27 2
19 28 2
19 31 1
19 33 2
19 40 2
20 6 2
20 14 1
20 18 1
20 21 3
20 23 0
20 28 2
20 31 2
20 33 3
20 35 2
20 38 0
21 2 2
21 3 2
21 5 3
21 7 1
21 9 0
21 10 1
21 14 1
21 15 2
21 17 2
21 24 2
21 27 1
21 28 1
21 29 2
21 30 3
21 34 2
21 37 3
21 39 3
21 40 2
22 1 3
22 3 1
22 6 1
22 7 2
22 8 3
22 10 2
22 11 2
22 13 3
22 17 2
22 18 2
22 21 2
22 23 2
22 24 3
22 27 1
22 29 1
22 31 1
22 32 3
22 37 1
22 38 2
22 39 1
22 40 3
23 1 2
23 2 1
23 4 2
23 8 1
23 9 2
23 11 2
23 12 1
23 14 2
23 15 1
23 16 3
23 18 2
23 21 1
23 23 2
23 25 1
23 26 2
23 30 1
23 32 2
23 34 1
23 35 2
23 39 2
23 40 3
24 2 2
24 8 3
24 9 2
24 12 2
24 15 1
24 19 2
24 22 2
24 24 2
24 25 3
24 28 1
24 29 2
24 31 1
24 33 3
24 36 2
25 1 2
25 4 2
25 5 2
25 6 2
25 8 2
25 9 2
25 13 1
25 15 2
25 17 3
25 18 1
25 24 2
25 26 2
25 27 1
25 32 0
25 33 2
25 35 3
25 36 2
25 38 2
26 2 2
26 4 1
26 7 2
26 11 2
26 20 2
26 21 3
26 23 2
26 26 2
26 29 3
26 32 2
26 33 2
26 35 2
26 36 1
26 39 2
26 40 2
27 1 2
27 5 3
27 6 1
27 7 0
27 8 1
27 10 2
27 11 3
27 12 0
27 13 1
27 14 1
27 15 3
27 17 1
27 18 2
27 21 1
27 24 1
27 25 2
27 26 2
27 29 2
27 30 1
27 31 2
27 32 1
27 33 2
27 36 3
27 37 1
27 38 2
27 39 0
28 1 2
28 2 2
28 3 3
28 4 2
28 8 2
28 13 2
28 20 2
28 21 3
28 22 3
28 25 3
28 32 2
28 34 2
28 35 3
28 39 1
29 1 3
29 7 2
29 8 2
29 10 2
29 12 1
29 16 2
29 17 0
29 21 2
29 22 2
29 23 1
29 24 1
29 29 1
29 30 2
29 32 1
29 39 2
30 1 3
30 2 1
30 6 3
30 7 2
30 8 2
30 9 3
30 11 3
30 13 2
30 14 2
30 19 1
30 20 1
30 24 1
30 25 3
30 27 3
30 28 2
30 32 3
30 34 3
30 37 2
30 39 0
30 40 2
31 2 1
31 6 2
31 8 1
31 10 2
31 12 1
31 14 2
31 15 0
31 20 2
31 21 1
31 22 2
31 26 3
31 27 2
31 29 1
31 31 2
31 34 2
31 35 1
31 37 1
31 38 2
31 39 1
32 3 3
32 5 3
32 7 2
32 8 1
32 9 3
32 12 3
32 13 2
32 14 2
32 18 3
32 21 2
32 22 2
32 23 1
32 24 2
32 28 2
32 33 2
32 35 3
32 40 3
33 1 3
33 3 1
33 8 1
33 10 2
33 11 1
33 12 1
33 13 1
33 16 1
33 19 2
33 21 2
33 27 2
33 29 3
33 33 2
33 34 0
33 36 1
33 38 3
34 3 2
34 5 1
34 14 1
34 15 3
34 17 3
34 19 2
34 23 2
34 24 3
34 25 2
34 27 0
34 31 3
34 32 2
34 34 1
34 37 2
34 39 1
35 2 2
35 5 2
35 6 2
35 7 2
35 10 3
35 11 2
35 14 3
35 16 1
35 18 2
35 20 0
35 21 1
35 23 1
35 25 1
35 26 1
35 28 3
35 30 1
35 32 3
35 35 3
35 38 3
36 2 0
36 7 2
36 9 1
36 11 3
36 14 2
36 20 2
36 24 3
36 26 2
36 28 0
36 32 3
36 36 1
36 39 3
37 1 3
37 3 3
37 5 2
37 6 1
37 9 1
37 10 3
37 13 3
37 14 3
37 15 3
37 16 1
37 17 2
37 18 1
37 19 1
37 20 1
37 28 2
37 30 2
37 31 1
37 32 3
37 33 2
37 36 1
37 37 1
37 40 1
38 5 1
38 6 2
38 7 2
38 11 3
38 14 1
38 18 2
38 19 3
38 22 1
38 23 1
38 26 2
38 28 1
39 2 2
39 9 2
39 10 1
39 11 2
39 15 2
39 18 3
39 20 2
39 22 3
39 24 2
39 25 2
39 28 2
39 30 3
39 32 2
39 35 2
39 37 3
40 1 2
40 2 3
40 4 3
40 5 3
40 9 2
40 21 2
40 25 3
40 26 0
40 27 1
40 31 1
40 33 1
40 34 2
40 35 3
40 36 1
40 38 0
41 3 1
41 7 2
41 9 2
41 11 1
41 13 1
41 14 2
41 15 2
41 21 3
41 22 2
41 23 3
41 27 0
41 30 3
41 32 3
41 33 2
41 36 2
41 38 2
41 39 3
41 40 3
42 1 2
42 3 1
42 4 2
42 7 3
42 8 2
42 11 2
42 12 3
42 14 2
42 15 3
42 17 3
42 19 3
42 20 1
42 22 2
42 25 2
42 27 2
42 29 2
42 31 1
42 32 1
42 34 1
42 35 2
43 4 0
43 7 2
43 10 3
43 12 2
43 15 2
43 18 1
43 20 2
43 22 2
43 26 2
43 30 2
43 31 2
43 32 3
43 36 2
44 1 3
44 3 3
44 4 3
44 5 3
44 7 2
44 11 3
44 14 2
44 15 1
44 16 2
44 18 3
44 21 2
44 24 3
44 26 2
44 27 3
44 29 2
44 30 2
44 32 2
44 35 3
44 38 3
44 40 2
45 6 1
45 7 2
45 8 2
45 9 3
45 10 2
45 12 1
45 17 3
45 18 0
45 20 1
45 21 2
45 22 2
45 26 2
45 27 2
45 34 2
45 35 2
45 37 3
46 4 2
46 7 1
46 11 1
46 12 2
46 13 2
46 16 1
46 17 2
46 19 1
46 28 1
46 32 2
46 33 3
46 35 2
46 38 2
47 1 2
47 2 3
47 3 3
47 4 2
47 5 2
47 7 1
47 10 2
47 12 3
47 17 2
47 20 2
47 22 2
47 23 3
47 25 3
47 26 3
47 27 2
47 29 2
47 30 0
47 35 2
47 37 3
47 39 1
48 5 3
48 8 3
48 9 1
48 10 2
48 12 3
48 14 3
48 18 1
48 26 1
48 27 1
48 33 3
48 36 2
48 39 2
49 2 2
49 4 2
49 5 1
49 7 1
49 10 2
49 13 1
49 14 1
49 15 2
49 19 3
49 20 1
49 21 2
49 24 2
49 25 3
49 31 0
49 32 2
49 35 2
49 37 2
49 39 1
50 2 2
50 3 3
50 4 2
50 6 3
50 9 2
50 11 1
50 14 3
50 15 2
50 16 2
50 20 3
50 21 3
50 24 3
50 26 3
50 27 2
50 30 2
50 31 3
50 33 2
50 34 3
50 39 3
