30 25
1 1 3
1 3 1
1 4 3
1 8 0
1 10 2
1 13 3
1 14 3
1 17 3
1 20 2
1 23 3
1 25 3
2 2 3
2 5 2
2 10 2
2 12 2
2 13 2
2 16 3
2 18 0
2 23 2
2 24 3
3 2 2
3 4 3
3 6 3
3 9 1
3 11 2
3 13 1
3 15 1
3 20 3
3 24 2
4 2 1
4 3 2
4 5 2
4 7 2
4 10 3
4 13 2
4 15 3
4 18 1
4 19 1
4 20 2
4 23 2
4 25 2
5 7 2
5 8 2
5 10 3
5 12 2
5 15 2
5 18 2
5 21 3
5 25 3
6 3 3
6 5 3
6 11 1
6 17 3
6 20 1
6 22 2
7 3 2
7 5 3
7 6 1
7 13 2
7 18 3
7 20 2
7 21 1
7 23 2
7 24 3
8 7 2
8 8 1
8 9 2
8 10 3
8 11 1
8 12 1
8 14 3
8 15 3
8 16 2
8 17 2
8 18 2
8 22 1
8 24 2
8 25 2
9 3 1
9 4 2
9 8 2
9 13 2
9 19 2
9 20 2
9 22 2
9 23 1
10 1 3
10 2 3
10 4 3
10 5 1
10 6 3
10 7 2
10 10 2
10 12 2
10 14 3
10 15 1
10 17 2
10 21 1
10 24 2
11 3 2
11 7 2
11 9 2
11 10 2
11 13 3
11 17 2
11 23 0
11 24 1
12 2 2
12 4 3
12 6 3
12 8 1
12 10 2
12 13 2
12 14 1
12 17 3
12 18 2
12 19 2
12 21 1
13 12 2
13 14 2
13 22 2
13 23 1
13 24 2
14 2 2
14 6 3
14 7 2
14 9 2
14 11 3
14 15 2
14 16 3
14 21 2
14 22 1
14 23 3
14 25 2
15 2 2
15 4 2
15 5 2
15 9 3
15 10 2
15 11 1
15 12 2
15 16 3
15 17 2
15 18 2
15 19 1
15 24 3
16 1 3
16 4 2
16 7 3
16 8 2
16 13 1
16 16 3
16 17 1
16 21 2
16 23 1
17 5 3
17 12 2
17 13 2
17 15 2
17 20 2
17 24 2
18 2 3
18 5 1
18 8 1
18 9 2
18 10 1
18 12 1
18 15 2
18 17 3
18 18 1
18 19 2
18 22 2
18 23 3
18 24 2
19 1 1
19 3 2
19 4 3
19 8 2
19 11 2
19 16 2
19 20 2
19 22 3
19 24 3
20 2 3
20 5 1
20 7 2
20 8 0
20 10 2
20 11 2
20 12 3
20 13 2
20 14 2
20 19 3
20 23 1
20 24 1
21 1 3
21 4 1
21 9 2
21 10 3
21 14 2
21 15 1
21 16 2
21 18 1
21 25 3
22 2 3
22 4 3
22 5 3
22 8 2
22 10 2
22 15 3
22 17 1
22 20 3
22 22 2
22 23 2
22 24 0
23 3 1
23 5 1
23 10 1
23 11 2
23 13 3
23 14 3
23 15 2
23 19 2
23 22 2
23 24 3
24 1 2
24 4 2
24 5 3
24 7 2
24 12 3
24 15 0
24 17 2
24 18 1
24 21 2
24 22 3
24 23 2
25 2 2
25 3 1
25 6 3
25 8 3
25 9 2
25 15 2
25 18 3
25 21 1
26 2 2
26 3 1
26 5 0
26 6 2
26 9 2
26 12 1
26 13 2
26 15 0
26 19 2
26 21 3
26 22 3
26 24 3
27 4 2
27 8 3
27 10 2
27 12 2
27 15 3
27 17 2
27 20 1
27 21 1
27 24 2
27 25 2
28 2 3
28 4 2
28 8 0
28 9 2
28 10 2
28 13 2
28 15 1
28 18 1
28 20 2
28 23 2
28 25 1
29 1 3
29 2 1
29 3 2
29 4 3
29 5 2
29 6 2
29 15 2
29 17 1
29 19 3
29 20 1
29 23 2
29 24 3
30 5 3
30 7 3
30 11 3
30 14 3
30 15 1
30 16 2
30 20 2
30 24 2
30 25 3
