30 20
1 1 3
1 2 2
1 4 3
1 12 2
1 13 2
1 15 3
1 18 2
2 2 2
2 5 1
2 6 3
2 11 2
2 19 3
3 1 3
3 3 2
3 5 3
3 6 2
3 7 2
3 8 1
3 9 2
3 10 2
3 11 2
3 14 1
3 15 1
3 16 2
3 19 0
4 3 1
4 4 2
4 6 0
4 9 3
4 10 2
4 11 2
4 15 3
4 16 2
4 20 3
5 1 3
5 4 2
5 6 1
5 8 2
5 9 2
5 10 2
5 14 2
5 15 1
5 19 3
6 3 1
6 4 2
6 8 1
6 10 2
6 11 3
6 13 3
6 16 1
6 17 3
6 18 0
6 19 2
6 20 1
7 1 2
7 4 3
7 5 2
7 8 3
7 13 3
8 1 2
8 4 1
8 5 2
8 6 2
8 9 1
8 11 3
8 13 3
8 15 2
8 17 1
9 2 3
9 3 2
9 4 1
9 5 2
9 9 2
9 11 2
9 12 1
9 15 3
9 18 2
9 19 2
10 2 3
10 4 3
10 6 3
10 7 3
10 13 1
10 14 1
10 17 3
11 1 3
11 11 2
11 16 3
11 20 2
12 6 1
12 10 2
12 13 1
12 16 3
12 20 1
13 4 1
13 6 1
13 7 2
13 11 2
13 12 2
13 13 3
13 16 2
13 19 2
13 20 3
14 1 3
14 4 2
14 5 3
14 8 2
14 9 2
14 13 1
14 15 2
14 16 2
14 17 3
14 18 2
14 20 2
15 2 1
15 3 1
15 5 2
15 8 3
15 9 2
15 11 3
15 12 3
15 15 2
15 18 2
15 19 2
16 4 3
16 6 2
16 9 2
16 10 2
16 14 2
16 15 0
16 16 2
16 17 1
16 18 3
17 1 3
17 2 2
17 3 1
17 4 0
17 14 2
17 15 2
17 18 1
17 19 2
17 20 2
18 4 2
18 13 3
18 16 2
18 18 3
19 1 2
19 2 3
19 5 2
19 7 1
19 9 2
19 11 1
19 14 1
19 16 3
19 18 1
19 20 1
20 2 3
20 3 2
20 6 1
20 8 1
20 9 2
20 14 2
20 20 2
21 3 1
21 4 2
21 6 0
21 9 3
21 10 2
21 14 1
21 18 2
21 19 1
22 1 2
22 3 3
22 4 1
22 5 3
22 9 2
22 10 3
22 12 3
22 14 3
22 16 1
23 3 1
23 4 2
23 7 3
23 9 3
23 16 1
23 18 2
23 19 1
23 20 3
24 2 3
24 4 2
24 5 2
24 11 3
24 15 3
24 17 3
24 18 1
24 19 3
25 4 2
25 5 2
25 6 2
25 8 2
25 9 3
25 12 3
25 13 3
25 14 1
25 16 0
25 17 2
25 18 1
26 1 2
26 2 2
26 3 1
26 6 2
26 9 3
26 12 2
26 13 1
27 6 2
27 10 2
27 14 1
27 15 1
27 16 2
27 18 2
27 19 2
28 2 2
28 3 2
28 6 2
28 7 2
28 11 2
28 12 1
28 14 2
28 18 2
28 19 2
29 3 1
29 4 3
29 5 1
29 6 2
29 9 2
29 10 1
29 12 1
29 13 1
29 14 2
29 16 2
29 18 1
29 20 2
30 1 3
30 3 2
30 7 3
30 8 3
30 10 2
30 11 2
30 13 1
30 16 2
30 19 3
