20 20
1 1 3
1 3 3
1 7 3
1 8 2
1 10 3
1 12 1
1 17 2
1 19 2
2 3 0
2 5 1
2 6 3
2 8 3
2 9 2
2 11 3
2 13 3
2 15 2
2 16 2
2 17 2
2 19 2
2 20 3
3 2 3
3 4 3
3 7 1
3 8 2
3 11 3
3 13 1
3 14 2
3 17 2
3 18 2
3 19 2
3 20 2
4 1 3
4 7 2
4 15 2
4 16 2
4 17 2
4 18 2
4 19 2
5 1 2
5 4 1
5 7 2
5 8 2
5 9 2
5 10 1
5 12 2
5 14 1
5 16 1
5 18 3
6 1 1
6 4 1
6 6 1
6 7 2
6 10 2
6 17 2
7 1 3
7 3 2
7 6 1
7 7 0
7 12 2
7 16 3
7 18 1
7 19 2
8 2 2
8 4 2
8 5 3
8 7 3
8 9 2
8 10 2
8 11 2
8 14 2
8 17 2
8 19 2
9 1 3
9 3 2
9 5 2
9 7 2
9 13 1
9 16 2
9 17 2
9 18 3
10 2 3
10 4 2
10 5 2
10 6 3
10 9 3
10 10 3
10 11 3
10 17 1
10 18 2
10 20 3
11 2 3
11 10 1
11 15 2
11 16 2
11 18 2
11 19 2
11 20 2
12 3 2
12 4 1
12 6 3
12 9 3
12 10 3
12 12 3
12 13 1
12 14 2
12 16 2
12 20 3
13 3 2
13 6 2
13 8 1
13 10 0
13 14 3
13 18 2
13 19 1
13 20 3
14 6 2
14 8 3
14 9 3
14 10 1
14 11 2
14 13 2
14 15 1
14 17 2
14 19 2
14 20 2
15 2 2
15 3 1
15 6 3
15 8 2
15 10 3
15 15 2
15 18 1
15 19 2
16 2 1
16 4 3
16 6 2
16 10 2
16 11 1
16 13 1
16 15 0
16 18 2
17 1 3
17 2 1
17 7 1
17 8 2
17 11 2
17 17 2
17 18 2
17 19 3
18 1 3
18 3 3
18 6 2
18 7 1
18 11 1
18 14 2
18 15 1
18 16 3
18 17 2
18 19 1
19 5 2
19 10 2
19 11 2
19 17 1
19 19 2
19 20 3
20 1 3
20 2 3
20 4 1
20 5 2
20 7 3
20 8 2
20 10 2
20 11 3
20 12 2
20 15 2
20 16 1
20 19 1
