30 25
1 2 1
1 4 2
1 6 1
1 9 2
1 12 1
1 17 2
1 18 2
1 20 2
1 22 1
1 24 3
2 3 3
2 8 2
2 10 2
2 12 2
2 13 3
2 14 2
2 15 2
2 16 3
2 19 2
2 20 2
2 21 3
2 24 1
3 3 3
3 5 2
3 6 1
3 7 3
3 10 1
3 15 3
3 16 1
3 17 2
3 19 2
3 22 2
3 24 3
4 4 2
4 6 3
4 8 0
4 16 1
4 17 0
4 18 2
4 21 2
4 23 3
5 1 3
5 7 1
5 11 1
5 12 2
5 13 2
5 15 2
5 20 3
5 22 1
6 2 2
6 5 3
6 6 2
6 8 1
6 11 1
6 16 2
6 17 3
6 20 1
6 23 3
7 2 2
7 4 2
7 5 2
7 6 1
7 9 3
7 11 2
7 14 1
7 15 2
7 20 3
7 22 3
7 24 3
8 1 1
8 2 3
8 3 2
8 4 3
8 6 1
8 7 2
8 8 1
8 9 3
8 10 2
8 11 2
8 12 3
8 13 3
8 15 2
8 19 1
8 24 1
9 1 2
9 3 1
9 4 1
9 5 2
9 9 3
9 12 1
9 13 2
9 16 1
9 18 2
9 24 3
10 6 1
10 7 2
10 8 2
10 15 2
10 18 1
10 21 3
10 24 1
10 25 1
11 1 2
11 3 2
11 4 1
11 6 3
11 9 1
11 10 3
11 13 0
11 14 3
11 16 2
11 17 2
11 19 1
11 20 2
11 21 2
11 22 3
12 1 2
12 3 3
12 5 3
12 6 1
12 9 2
12 11 0
12 13 2
12 14 3
12 16 1
12 17 2
12 19 3
12 22 2
12 23 1
13 1 2
13 3 2
13 4 0
13 6 1
13 7 2
13 8 2
13 9 0
13 14 1
13 17 3
13 18 1
13 22 2
13 23 2
14 2 3
14 4 2
14 5 2
14 7 2
14 8 3
14 10 3
14 13 3
14 15 3
14 18 3
14 24 3
14 25 3
15 1 2
15 5 1
15 6 3
15 8 2
15 10 3
15 11 1
15 14 2
15 15 2
15 16 1
15 19 1
15 22 3
15 24 1
16 3 1
16 5 2
16 6 2
16 8 2
16 9 2
16 10 2
16 13 2
16 14 1
16 18 2
16 24 3
17 2 1
17 3 0
17 11 2
17 12 3
17 13 1
17 15 3
17 16 2
17 18 3
17 20 3
17 21 1
17 24 2
18 1 3
18 3 2
18 4 2
18 9 2
18 14 2
18 18 2
18 20 1
18 21 3
18 23 1
19 1 2
19 2 2
19 3 3
19 5 3
19 8 3
19 12 2
19 13 2
19 14 1
19 15 2
19 18 1
19 20 1
19 21 1
19 22 1
19 24 2
20 1 2
20 3 1
20 4 2
20 10 2
20 13 3
20 14 1
20 23 1
20 24 2
21 2 2
21 5 3
21 7 2
21 8 2
21 9 3
21 11 3
21 12 2
21 13 1
21 14 2
21 17 2
21 18 2
21 19 2
21 21 3
21 23 3
21 25 2
22 3 2
22 4 2
22 5 2
22 9 3
22 14 2
22 16 2
22 17 2
22 19 1
22 24 2
22 25 2
23 1 3
23 4 2
23 5 3
23 9 3
23 13 1
23 14 2
23 16 2
23 18 1
23 20 2
23 22 3
24 4 1
24 5 1
24 7 3
24 12 2
24 16 1
24 18 3
24 19 2
24 20 3
24 21 2
24 23 1
24 25 3
25 1 1
25 2 3
25 6 2
25 7 0
25 9 2
25 11 1
25 12 2
25 13 1
25 14 2
25 17 1
25 21 3
25 22 2
25 23 3
25 25 1
26 1 3
26 4 2
26 11 2
26 12 3
26 13 1
26 14 3
26 16 3
26 19 3
26 20 1
26 23 2
26 25 2
27 3 2
27 4 2
27 8 2
27 9 1
27 10 1
27 11 1
27 13 2
27 15 2
27 19 2
27 20 2
27 21 2
27 22 2
27 23 2
28 2 2
28 4 3
28 5 2
28 8 2
28 15 2
28 23 1
29 1 3
29 3 3
29 7 3
29 9 3
29 14 1
29 15 3
29 16 2
29 20 2
29 23 2
30 8 2
30 9 1
30 10 3
30 11 2
30 13 2
30 14 3
30 16 1
30 17 2
30 19 3
30 20 3
