30 25
1 5 2
1 6 1
1 7 3
1 9 3
1 11 0
1 12 2
1 14 2
1 16 2
1 17 2
1 20 2
1 21 2
1 23 3
1 25 3
2 1 2
2 4 1
2 5 3
2 8 3
2 10 3
2 14 2
2 15 3
2 22 2
2 23 2
3 1 3
3 2 2
3 3 2
3 4 1
3 6 2
3 9 1
3 14 2
3 16 1
3 17 2
3 18 2
3 19 3
3 20 2
4 4 2
4 5 3
4 6 2
4 7 2
4 12 1
4 21 1
4 22 1
5 4 1
5 10 3
5 14 2
5 17 3
5 18 1
5 20 2
5 22 3
6 1 2
6 2 3
6 4 3
6 7 1
6 8 3
6 11 2
6 13 2
6 14 2
6 15 1
6 16 1
6 18 1
6 19 3
6 21 3
6 24 2
6 25 1
7 3 2
7 5 0
7 11 3
7 16 2
7 18 2
7 22 2
8 1 2
8 2 2
8 4 3
8 5 2
8 10 2
8 11 1
8 12 3
8 13 2
8 14 2
8 15 1
8 16 2
8 17 3
8 19 1
8 20 1
8 21 3
8 23 2
8 24 1
8 25 2
9 1 2
9 3 3
9 4 1
9 10 2
9 14 2
9 15 2
9 21 2
9 25 3
10 1 2
10 6 2
10 8 3
10 10 1
10 11 2
10 13 3
10 14 1
10 18 2
10 19 2
10 20 1
10 21 2
10 24 3
11 1 2
11 4 2
11 5 1
11 6 2
11 8 2
11 9 3
11 12 2
11 13 3
11 14 1
11 16 2
11 17 1
11 19 1
11 20 3
11 23 1
11 24 3
12 1 1
12 5 2
12 11 2
12 13 3
12 14 1
12 15 2
12 23 1
13 1 2
13 2 2
13 3 2
13 5 2
13 6 3
13 8 2
13 10 3
13 11 3
13 14 1
13 16 1
13 20 3
13 25 3
14 2 2
14 5 2
14 6 1
14 8 3
14 13 3
14 14 2
14 16 2
14 19 3
14 20 1
14 21 1
14 22 2
15 3 2
15 4 2
15 7 1
15 9 3
15 14 1
15 15 2
15 17 3
15 20 1
15 24 3
15 25 3
16 2 2
16 3 0
16 4 2
16 5 1
16 6 2
16 8 2
16 9 1
16 12 2
16 13 2
16 14 3
16 17 3
16 20 2
16 23 2
16 24 2
17 1 2
17 3 3
17 7 1
17 11 2
17 12 3
17 14 2
17 15 1
17 18 1
17 19 3
17 23 1
18 1 2
18 2 2
18 4 1
18 5 2
18 6 2
18 7 3
18 10 2
18 12 1
18 13 2
18 14 2
18 20 2
18 25 3
19 2 2
19 3 2
19 6 3
19 17 3
19 19 3
19 22 3
20 2 3
20 3 1
20 8 3
20 9 2
20 10 3
20 12 2
20 15 3
20 21 1
20 23 2
20 24 1
20 25 2
21 2 1
21 3 3
21 6 3
21 8 1
21 9 2
21 10 1
21 13 2
21 17 2
21 18 3
21 20 3
21 24 3
21 25 2
22 1 2
22 4 1
22 8 2
22 14 2
22 15 2
22 17 2
22 18 1
22 19 2
22 20 1
22 21 3
23 1 1
23 3 3
23 4 1
23 8 0
23 9 3
23 11 3
23 12 3
23 15 3
23 16 1
23 24 3
24 2 2
24 8 2
24 11 2
24 12 0
24 14 1
24 17 3
24 18 1
24 19 2
24 21 2
24 22 2
24 23 1
24 24 2
24 25 2
25 1 2
25 4 3
25 5 1
25 6 2
25 10 2
25 13 2
25 14 2
25 15 2
25 16 1
25 17 3
25 23 2
25 24 3
26 1 3
26 5 2
26 6 2
26 7 2
26 8 2
26 10 3
26 13 2
26 15 2
26 18 2
26 19 3
26 24 2
27 3 3
27 5 2
27 8 1
27 9 2
27 10 1
27 12 2
27 15 2
27 18 0
27 19 3
27 20 1
27 21 2
27 24 3
28 1 2
28 2 1
28 4 1
28 6 1
28 7 1
28 8 3
28 10 3
28 11 2
28 12 2
28 14 3
28 16 2
28 20 2
28 21 2
28 22 2
28 23 1
28 24 3
29 1 3
29 4 2
29 5 2
29 6 2
29 7 1
29 9 1
29 10 2
29 11 1
29 16 3
29 19 1
29 21 2
29 24 1
29 25 2
30 2 2
30 3 1
30 9 3
30 14 2
30 15 3
30 19 3
30 22 2
