30 25
1 1 3
1 4 2
1 8 2
1 9 3
1 14 2
1 18 2
1 19 2
1 20 3
1 23 3
1 25 3
2 2 2
2 3 2
2 4 1
2 5 2
2 6 3
2 7 3
2 10 1
2 13 3
2 18 2
2 19 2
2 20 3
2 21 2
2 22 1
2 25 3
3 2 3
3 3 2
3 4 0
3 9 3
3 10 2
3 11 2
3 12 1
3 13 2
3 15 2
3 18 3
4 2 1
4 5 2
4 7 2
4 8 1
4 10 2
4 13 1
4 15 0
4 16 2
4 18 2
4 19 1
4 20 3
4 23 0
5 2 2
5 5 2
5 6 2
5 7 3
5 9 3
5 10 2
5 11 3
5 13 2
5 17 2
5 18 2
5 21 3
5 24 1
5 25 3
6 1 3
6 2 1
6 5 2
6 6 2
6 7 1
6 12 2
6 14 2
6 15 2
6 19 2
6 23 2
6 24 3
7 1 2
7 4 2
7 5 2
7 7 1
7 10 2
7 11 1
7 12 3
7 15 2
7 19 1
7 21 2
7 22 2
8 1 1
8 3 3
8 5 1
8 6 2
8 11 0
8 13 1
8 16 2
8 20 2
8 21 1
8 22 0
8 24 2
8 25 1
9 2 2
9 4 1
9 9 2
9 10 3
9 11 3
9 15 3
9 16 1
9 17 3
9 21 3
9 22 1
9 23 2
9 25 2
10 1 2
10 2 2
10 6 1
10 7 2
10 10 1
10 11 2
10 14 1
10 18 2
10 19 3
10 20 2
10 24 1
11 1 2
11 5 3
11 14 2
11 15 3
11 17 3
11 20 3
11 22 3
11 23 1
11 25 2
12 1 3
12 2 3
12 3 1
12 5 1
12 7 3
12 9 2
12 10 1
12 13 2
12 14 1
12 16 0
12 17 1
12 18 1
12 24 3
13 5 2
13 6 1
13 9 3
13 10 3
13 11 2
13 13 1
13 16 2
13 17 2
13 18 3
13 19 2
13 20 3
13 22 3
14 1 2
14 5 2
14 7 3
14 9 0
14 14 2
14 16 2
14 18 2
14 19 2
15 1 0
15 3 0
15 5 2
15 9 2
15 11 3
15 13 2
15 15 3
15 18 1
15 22 3
15 24 2
15 25 2
16 1 2
16 5 2
16 6 3
16 10 2
16 11 2
16 13 1
16 17 2
16 18 2
16 20 2
16 24 3
17 1 2
17 3 2
17 4 1
17 6 0
17 7 3
17 8 2
17 10 1
17 12 2
17 14 3
17 17 2
17 19 3
17 21 3
17 23 2
17 24 2
17 25 3
18 1 2
18 2 2
18 11 3
18 14 0
18 16 1
18 17 2
18 21 2
18 23 2
18 24 1
18 25 2
19 1 3
19 4 3
19 7 2
19 8 1
19 10 3
19 12 2
19 14 1
19 17 2
19 20 3
19 21 2
19 22 3
20 2 2
20 6 2
20 9 1
20 10 1
20 11 1
20 19 1
20 21 2
20 22 2
21 1 3
21 2 2
21 4 2
21 7 2
21 8 1
21 11 1
21 12 2
21 13 2
21 16 3
21 17 3
21 22 2
21 23 2
21 25 3
22 1 2
22 5 3
22 9 3
22 14 3
22 16 1
22 22 2
22 24 3
23 1 2
23 3 1
23 5 1
23 6 2
23 7 2
23 8 1
23 11 1
23 13 1
23 15 1
23 16 3
23 20 2
23 23 2
23 24 2
24 3 3
24 4 2
24 8 3
24 9 3
24 13 1
24 15 3
24 19 3
24 21 3
25 2 2
25 3 3
25 6 3
25 8 2
25 10 1
25 12 2
25 13 2
25 14 2
25 15 1
25 16 2
25 19 3
25 21 2
25 25 2
26 6 1
26 10 1
26 20 1
26 22 1
26 24 2
26 25 1
27 1 1
27 2 3
27 4 3
27 6 3
27 9 3
27 14 2
27 15 2
27 18 3
27 19 2
27 21 3
28 1 3
28 6 2
28 9 1
28 10 2
28 11 1
28 13 2
28 14 2
28 15 1
28 16 3
28 17 1
28 18 3
28 19 1
28 21 2
28 22 1
28 23 3
29 2 2
29 3 3
29 8 1
29 12 1
29 15 2
29 16 3
29 19 2
29 21 2
29 22 2
30 1 3
30 5 1
30 6 2
30 7 2
30 12 2
30 21 3
