30 25
1 1 3
1 3 2
1 10 2
1 11 1
1 12 2
1 16 2
1 18 3
1 19 1
1 20 2
1 23 2
1 25 2
2 2 3
2 4 3
2 6 3
2 8 1
2 9 2
2 12 3
2 13 1
2 14 1
2 15 3
2 19 2
2 25 2
3 1 1
3 2 2
3 5 2
3 7 2
3 8 0
3 11 2
3 12 3
3 16 1
3 21 2
3 22 1
3 24 2
4 1 2
4 4 3
4 5 3
4 7 3
4 8 3
4 12 2
4 15 3
4 16 2
4 22 3
4 23 2
4 24 2
5 6 3
5 9 1
5 13 1
5 14 2
5 20 2
5 21 2
5 22 1
5 23 2
5 24 2
5 25 2
6 1 2
6 4 3
6 7 2
6 11 2
6 12 2
6 13 1
6 18 3
6 19 2
6 20 2
7 2 2
7 8 1
7 11 2
7 13 2
7 14 3
7 15 2
7 20 0
7 21 3
7 23 2
8 2 1
8 4 0
8 5 2
8 10 2
8 12 2
8 16 3
8 18 3
8 20 1
8 22 2
8 23 3
8 24 1
8 25 3
9 6 2
9 8 3
9 9 2
9 11 3
9 14 3
9 18 2
9 20 3
10 1 2
10 3 3
10 5 3
10 7 2
10 8 2
10 12 2
10 16 3
10 17 1
10 19 2
10 23 1
11 1 2
11 2 2
11 3 2
11 7 2
11 8 1
11 11 2
11 14 3
11 20 3
11 24 2
11 25 3
12 1 3
12 4 3
12 7 2
12 10 3
12 14 2
12 18 1
12 19 3
13 1 3
13 3 2
13 14 2
13 16 2
13 17 3
13 19 3
13 23 2
13 25 2
14 3 3
14 4 2
14 6 1
14 7 3
14 8 2
14 9 1
14 10 2
14 12 3
14 13 2
14 14 3
14 19 2
14 20 1
14 21 2
14 24 3
15 2 3
15 3 0
15 4 1
15 7 3
15 12 3
15 17 3
15 20 2
15 21 3
15 22 1
15 23 2
16 4 2
16 5 3
16 10 1
16 12 2
16 13 3
16 15 3
16 17 2
16 20 3
16 22 2
16 24 3
17 1 2
17 2 2
17 5 1
17 7 1
17 8 2
17 9 3
17 10 3
17 11 3
17 13 2
17 16 2
17 19 0
17 20 1
17 22 1
17 24 3
18 1 2
18 2 3
18 9 1
18 10 1
18 15 1
18 18 2
18 20 2
18 23 1
19 2 1
19 4 2
19 6 3
19 9 3
19 13 2
19 16 2
19 18 3
19 19 2
19 20 3
19 21 1
19 22 2
20 4 0
20 7 2
20 10 3
20 11 2
20 16 3
20 18 2
20 19 1
20 20 2
20 22 2
20 25 2
21 1 2
21 4 2
21 6 3
21 7 3
21 9 1
21 10 2
21 13 3
21 14 2
21 15 1
21 17 2
21 19 2
21 22 1
22 2 3
22 4 2
22 10 2
22 12 1
22 14 3
22 15 2
22 17 1
22 19 2
22 22 3
22 24 3
22 25 2
23 2 2
23 3 2
23 5 3
23 13 2
23 14 3
23 18 1
23 19 2
23 23 1
23 24 2
24 2 3
24 7 3
24 9 2
24 11 3
24 12 2
24 13 2
24 17 2
24 19 3
24 21 3
24 22 2
24 23 3
24 25 1
25 4 3
25 5 2
25 6 0
25 7 2
25 9 1
25 10 2
25 11 3
25 14 3
25 15 1
25 16 2
25 17 2
25 19 0
25 23 2
26 3 2
26 4 2
26 6 0
26 7 2
26 9 2
26 15 1
26 17 1
26 19 2
26 25 2
27 1 2
27 3 2
27 4 2
27 5 1
27 10 2
27 11 3
27 14 3
27 16 3
27 18 3
27 19 0
27 20 2
27 21 2
27 23 1
27 24 3
28 2 3
28 8 2
28 11 1
28 13 2
28 14 1
28 17 1
28 18 2
29 1 2
29 2 2
29 6 2
29 7 3
29 8 1
29 9 2
29 10 2
29 13 2
29 14 1
29 16 3
29 20 2
29 25 3
30 1 2
30 3 3
30 4 2
30 7 2
30 10 1
30 11 2
30 14 3
30 20 3
30 21 3
30 23 2
30 24 2
