30 25
1 1 3
1 6 3
1 8 1
1 12 2
1 13 2
1 16 2
1 17 2
1 21 2
2 2 1
2 3 2
2 4 1
2 6 2
2 7 2
2 8 2
2 9 3
2 10 1
2 12 2
2 14 2
2 15 3
2 17 2
2 19 0
2 20 2
2 21 2
2 22 2
2 25 2
3 1 3
3 5 2
3 7 3
3 10 2
3 11 1
3 12 1
3 13 2
3 15 2
3 16 1
3 18 3
3 21 2
3 22 3
3 23 2
3 25 3
4 1 3
4 3 2
4 5 3
4 6 2
4 7 1
4 12 3
4 13 2
4 18 1
4 19 2
4 20 3
4 21 0
4 22 2
4 23 1
4 24 1
4 25 2
5 1 3
5 3 1
5 7 2
5 9 1
5 12 2
5 13 1
5 14 1
5 15 2
5 18 3
5 20 2
5 24 2
6 1 3
6 2 2
6 3 2
6 4 3
6 5 2
6 6 3
6 11 2
6 13 2
6 14 1
6 17 2
6 19 1
6 20 2
6 21 1
6 23 2
6 24 2
7 2 1
7 3 0
7 4 3
7 8 3
7 10 2
7 13 3
7 14 1
7 16 1
7 17 3
7 19 3
7 21 1
7 24 1
8 2 2
8 3 2
8 6 2
8 7 2
8 8 1
8 16 1
8 18 1
8 19 2
8 20 3
8 21 2
8 22 3
8 24 3
9 2 2
9 6 1
9 11 3
9 12 2
9 13 3
9 23 0
9 24 2
10 2 2
10 5 1
10 6 1
10 7 2
10 12 1
10 13 2
10 15 2
10 16 3
10 17 1
10 24 2
11 1 1
11 6 2
11 8 2
11 9 2
11 13 2
11 14 2
11 15 1
11 19 2
11 23 2
11 24 3
12 2 2
12 3 2
12 4 0
12 7 3
12 8 1
12 9 2
12 10 1
12 11 1
12 12 2
12 13 3
12 18 1
12 19 2
12 21 1
12 22 3
12 23 1
12 24 2
12 25 1
13 4 3
13 7 1
13 8 3
13 10 3
13 11 3
13 13 2
13 15 2
13 16 1
13 18 1
13 21 1
13 22 2
13 23 2
13 24 3
13 25 2
14 1 3
14 2 2
14 6 3
14 8 1
14 13 2
14 19 3
14 20 2
14 21 2
14 22 3
14 23 2
14 25 3
15 1 2
15 3 3
15 4 2
15 5 2
15 6 1
15 7 2
15 8 3
15 9 3
15 10 2
15 12 2
15 13 3
15 15 1
15 17 1
15 18 3
15 19 2
15 20 3
15 21 1
15 22 2
15 23 2
15 24 1
16 2 1
16 3 1
16 6 3
16 8 2
16 13 2
16 15 2
16 17 1
16 19 1
16 23 2
16 24 2
17 5 2
17 6 1
17 10 2
17 12 2
17 13 2
17 14 2
17 15 0
17 16 2
17 17 2
17 18 3
17 19 1
17 22 2
17 23 3
18 1 1
18 2 2
18 5 3
18 7 2
18 10 0
18 11 2
18 16 3
18 17 1
18 20 0
18 22 1
19 1 2
19 4 2
19 5 1
19 7 1
19 10 2
19 11 1
19 14 2
19 15 2
19 17 3
19 18 1
19 20 2
19 25 1
20 1 2
20 4 3
20 5 2
20 8 2
20 10 2
20 18 2
20 20 2
20 21 2
20 24 2
20 25 3
21 1 2
21 6 3
21 7 3
21 8 2
21 12 2
21 14 2
21 17 2
21 20 3
21 21 1
21 24 1
21 25 2
22 1 2
22 2 1
22 8 1
22 9 0
22 10 3
22 11 2
22 13 1
22 20 3
22 25 3
23 1 3
23 2 1
23 3 2
23 4 3
23 5 3
23 8 3
23 13 2
23 14 3
23 15 2
23 16 3
23 17 1
23 18 2
23 19 2
23 21 2
23 23 2
24 1 2
24 8 0
24 9 2
24 20 3
24 21 2
24 25 2
25 1 3
25 4 2
25 7 3
25 11 3
25 12 2
25 13 2
25 14 2
25 15 1
25 18 1
25 20 2
25 21 2
25 23 1
25 25 0
26 3 2
26 7 2
26 8 2
26 10 2
26 13 3
26 14 1
26 18 2
26 20 3
26 21 2
26 23 1
26 24 3
26 25 2
27 2 2
27 4 2
27 8 1
27 9 2
27 10 1
27 11 2
27 13 3
27 15 3
27 16 1
27 17 3
27 18 2
27 20 2
27 21 3
27 23 2
27 25 3
28 1 3
28 2 2
28 3 2
28 4 2
28 5 1
28 8 2
28 10 2
28 13 3
28 14 1
28 17 2
28 19 3
28 20 2
28 22 1
29 1 2
29 3 2
29 4 3
29 5 2
29 6 3
29 7 1
29 8 2
29 10 3
29 14 1
29 19 2
29 22 3
29 23 2
29 24 3
30 4 2
30 5 2
30 8 2
30 10 2
30 13 3
30 14 3
30 15 3
30 17 2
30 21 2
30 24 2
