20 20
1 7 2
1 8 3
1 9 2
1 13 2
1 16 3
1 17 2
1 18 2
1 19 1
2 1 2
2 8 2
2 13 2
2 14 2
2 15 2
2 17 2
2 18 2
3 1 3
3 2 2
3 5 3
3 6 2
3 7 1
3 8 1
3 9 3
3 12 2
3 13 2
3 16 2
3 17 3
3 18 2
4 1 2
4 2 2
4 5 2
4 6 2
4 7 2
4 8 3
4 15 1
4 16 2
4 18 0
5 1 3
5 5 3
5 6 2
5 7 2
5 8 2
5 11 2
5 13 1
5 14 2
5 15 2
5 16 3
5 17 2
5 20 2
6 1 2
6 5 2
6 6 1
6 7 3
6 12 1
6 17 2
6 18 2
6 20 3
7 1 2
7 6 3
7 7 2
7 11 3
7 14 2
7 16 2
7 17 2
7 18 2
7 19 3
7 20 2
8 1 3
8 2 1
8 4 1
8 6 2
8 8 2
8 9 1
8 10 1
8 11 3
8 14 2
8 15 2
8 16 1
8 17 3
8 18 1
8 20 1
9 1 3
9 3 3
9 5 3
9 6 2
9 8 1
9 9 2
9 10 2
9 15 2
9 18 2
9 19 2
9 20 3
10 1 2
10 3 2
10 4 2
10 7 2
10 8 2
10 10 1
10 13 3
10 15 3
10 20 2
11 1 2
11 2 2
11 4 3
11 6 3
11 8 3
11 9 3
11 11 2
11 12 0
11 13 2
11 14 2
11 15 1
11 16 3
11 19 2
11 20 2
12 3 3
12 4 1
12 7 2
12 9 1
12 10 3
12 11 3
12 12 3
12 14 2
12 17 2
12 20 2
13 1 2
13 2 1
13 5 3
13 7 1
13 8 3
13 10 2
13 11 1
13 13 1
13 14 3
13 15 1
13 18 1
13 19 3
14 1 3
14 3 2
14 4 2
14 5 2
14 6 2
14 7 2
14 10 3
14 12 2
14 13 2
14 15 2
14 18 2
14 19 1
15 1 2
15 4 1
15 6 2
15 9 2
15 12 2
15 14 2
15 15 1
15 16 1
15 19 2
15 20 3
16 1 2
16 5 1
16 8 2
16 10 2
16 11 3
16 12 1
16 13 2
16 14 2
16 16 2
16 20 3
17 1 3
17 3 2
17 5 3
17 6 3
17 7 2
17 8 1
17 9 2
17 12 1
17 14 2
17 15 1
17 17 2
17 18 3
17 20 2
18 5 1
18 6 1
18 7 2
18 8 2
18 10 2
18 12 2
18 13 2
18 14 3
18 15 1
18 16 1
18 20 2
19 3 2
19 5 2
19 7 1
19 12 1
19 13 3
19 18 2
19 19 1
19 20 3
20 1 2
20 2 2
20 6 2
20 7 3
20 9 1
20 12 2
20 14 1
20 19 3
20 20 2
