30 25
1 1 3
1 3 2
1 4 2
1 8 2
1 9 2
1 10 3
1 13 2
1 15 2
1 19 3
1 20 2
1 25 3
2 1 1
2 2 3
2 3 2
2 6 1
2 9 2
2 10 3
2 12 3
2 13 2
2 15 2
2 16 2
2 18 1
2 24 1
3 5 2
3 6 2
3 7 1
3 9 2
3 10 2
3 12 2
3 14 3
3 15 2
3 16 3
3 17 3
3 19 3
3 20 2
3 21 1
3 23 1
3 25 3
4 4 2
4 8 2
4 11 2
4 12 2
4 13 1
4 15 2
4 20 3
4 21 2
4 22 2
5 1 3
5 3 3
5 6 2
5 8 1
5 10 1
5 13 2
5 16 3
5 23 2
5 25 2
6 3 2
6 10 3
6 12 2
6 13 2
6 14 2
6 17 2
6 18 1
6 19 3
6 23 2
6 24 1
6 25 1
7 3 1
7 4 3
7 8 3
7 13 1
7 15 2
7 17 1
7 21 3
7 22 2
7 25 3
8 1 2
8 2 2
8 3 1
8 5 1
8 7 2
8 8 3
8 9 2
8 11 2
8 18 3
8 21 2
8 23 3
8 24 2
9 3 2
9 4 2
9 5 2
9 6 2
9 8 2
9 10 1
9 13 2
9 16 3
9 18 2
9 20 2
9 22 2
9 23 3
9 24 1
10 2 3
10 7 3
10 8 2
10 10 2
10 12 1
10 13 2
10 14 2
10 16 2
10 17 3
10 18 2
10 19 2
10 20 1
11 1 3
11 3 3
11 4 2
11 6 2
11 8 2
11 15 3
11 20 2
11 21 3
11 23 2
12 6 2
12 14 3
12 15 0
12 16 3
12 19 1
12 20 1
12 23 1
13 2 3
13 3 3
13 4 2
13 5 3
13 6 2
13 7 3
13 8 1
13 9 3
13 10 2
13 12 3
13 17 1
13 19 2
13 20 3
13 23 3
14 2 1
14 3 2
14 7 2
14 12 1
14 14 2
14 15 2
14 23 0
15 3 1
15 4 2
15 11 2
15 14 2
15 15 1
15 16 1
15 17 2
15 20 3
15 24 3
15 25 3
16 5 2
16 7 2
16 10 3
16 11 1
16 12 2
16 14 2
16 18 1
16 19 1
16 22 2
17 2 2
17 3 0
17 7 0
17 8 1
17 9 1
17 11 0
17 14 2
17 16 2
17 17 2
17 20 2
17 22 2
17 23 1
17 25 2
18 2 2
18 3 0
18 9 3
18 11 2
18 12 2
18 13 2
18 15 2
18 17 1
18 20 1
18 21 2
18 22 1
18 23 3
18 25 2
19 5 2
19 7 3
19 8 0
19 9 2
19 10 1
19 14 3
19 16 1
19 18 1
19 19 2
19 24 2
20 2 2
20 4 1
20 5 2
20 7 2
20 10 3
20 11 2
20 15 2
20 18 2
20 19 1
20 21 2
20 23 3
21 2 1
21 5 3
21 7 2
21 9 2
21 11 2
21 12 2
21 14 3
21 17 2
21 20 3
21 22 3
21 25 3
22 1 3
22 2 2
22 9 2
22 13 3
22 14 2
22 20 1
22 23 2
23 8 2
23 9 2
23 14 1
23 20 2
23 22 2
23 24 1
23 25 2
24 1 2
24 3 3
24 5 3
24 6 3
24 10 3
24 12 2
24 14 1
24 16 2
24 18 2
24 21 2
24 23 3
24 25 2
25 1 3
25 2 2
25 3 1
25 6 0
25 8 1
25 9 3
25 10 1
25 11 2
25 12 3
25 13 1
25 15 1
25 16 2
25 18 1
25 19 2
25 21 0
25 22 2
25 24 1
26 2 3
26 3 2
26 8 2
26 9 2
26 11 1
26 12 3
26 13 2
26 14 3
26 21 3
26 22 3
26 25 2
27 2 1
27 11 2
27 12 2
27 13 2
27 16 2
27 21 2
27 23 2
27 24 2
28 6 2
28 8 2
28 9 3
28 15 2
28 16 1
28 17 2
28 18 1
28 20 3
28 21 1
28 23 2
29 1 1
29 3 2
29 4 2
29 5 3
29 7 2
29 8 2
29 10 1
29 11 2
29 12 2
29 13 3
29 14 2
29 15 2
29 17 3
29 18 2
29 21 2
29 24 3
30 1 3
30 3 2
30 4 1
30 5 3
30 8 2
30 11 2
30 14 1
30 15 2
30 18 2
30 20 2
30 21 1
30 22 3
30 25 2
