30 25
1 2 1
1 4 1
1 8 2
1 10 2
1 11 1
1 13 2
1 14 3
1 17 1
1 19 2
1 20 3
2 1 3
2 4 1
2 5 3
2 6 1
2 7 1
2 8 2
2 11 2
2 12 2
2 18 2
2 22 2
2 24 3
3 5 1
3 7 2
3 8 2
3 10 1
3 11 3
3 12 2
3 13 1
3 14 2
3 17 2
3 19 1
3 20 1
3 21 3
3 23 3
3 24 2
4 9 3
4 16 2
4 17 0
4 18 3
4 22 1
4 23 2
4 24 1
4 25 2
5 2 2
5 6 3
5 7 2
5 8 2
5 9 2
5 10 1
5 11 2
5 15 2
5 20 2
5 21 2
5 22 2
5 24 2
6 2 2
6 5 2
6 6 2
6 10 2
6 11 3
6 13 3
6 14 2
6 15 3
6 17 2
6 20 1
6 21 2
6 22 2
6 23 2
6 24 1
7 1 3
7 2 2
7 4 2
7 5 1
7 6 2
7 7 2
7 10 1
7 11 3
7 12 2
7 13 2
7 14 2
7 15 1
7 16 1
7 19 3
7 20 3
7 22 3
7 23 1
8 1 3
8 3 2
8 4 3
8 5 3
8 6 3
8 10 3
8 12 0
8 13 2
8 20 1
8 21 0
8 22 3
8 23 2
8 24 3
9 1 3
9 2 2
9 8 2
9 10 2
9 11 2
9 14 1
9 18 1
9 19 3
9 20 2
9 21 2
9 25 1
10 1 2
10 5 3
10 6 2
10 7 3
10 8 2
10 9 2
10 10 3
10 13 2
10 16 2
10 18 2
10 21 2
10 23 3
10 24 2
10 25 3
11 2 3
11 5 2
11 6 2
11 8 2
11 9 2
11 10 2
11 14 2
11 15 2
11 20 3
11 21 2
11 23 2
11 24 1
11 25 2
12 2 1
12 5 2
12 6 2
12 9 2
12 11 1
12 12 2
12 14 1
12 15 3
12 18 2
12 21 1
12 22 2
13 2 3
13 6 2
13 7 1
13 9 1
13 14 2
13 15 2
13 17 3
13 18 1
13 19 3
13 20 2
13 21 1
13 22 2
13 23 2
14 2 3
14 3 2
14 4 2
14 7 0
14 8 2
14 9 1
14 10 0
14 11 3
14 15 2
14 16 1
14 20 3
14 21 2
14 22 3
14 24 2
14 25 1
15 1 2
15 2 1
15 4 1
15 5 3
15 6 3
15 10 2
15 12 2
15 15 2
15 21 1
15 24 2
15 25 2
16 1 2
16 6 1
16 10 0
16 13 2
16 15 2
16 18 3
16 19 1
17 1 2
17 3 1
17 6 3
17 7 2
17 9 1
17 10 1
17 15 3
17 17 3
17 18 2
17 19 2
17 21 2
17 23 1
17 24 2
17 25 1
18 2 2
18 5 1
18 7 1
18 9 2
18 10 1
18 11 2
18 12 1
18 14 1
18 15 2
18 17 2
18 18 1
18 19 2
18 20 1
18 22 2
19 4 3
19 5 2
19 6 3
19 7 2
19 8 2
19 9 3
19 11 3
19 14 1
19 17 3
19 20 2
19 22 2
19 23 1
20 1 3
20 2 2
20 6 2
20 8 2
20 11 2
20 12 1
20 14 2
20 15 2
20 16 1
20 17 0
20 18 3
20 19 2
20 20 2
20 21 2
20 25 1
21 1 1
21 5 2
21 6 2
21 10 3
21 11 1
21 14 1
21 19 2
21 21 2
21 22 2
21 24 2
22 1 3
22 2 2
22 10 2
22 16 3
22 17 1
23 1 2
23 3 2
23 7 2
23 9 3
23 16 3
23 18 3
23 20 1
23 21 3
23 22 1
23 23 1
23 24 3
24 3 1
24 4 2
24 6 2
24 7 2
24 8 2
24 9 1
24 12 3
24 13 1
24 14 1
24 15 2
24 16 2
24 18 0
24 19 3
24 22 2
24 24 2
25 1 2
25 3 2
25 5 3
25 6 3
25 7 2
25 8 2
25 9 2
25 10 3
25 11 2
25 12 3
25 14 1
25 16 1
25 20 1
25 22 3
26 2 2
26 3 0
26 5 0
26 6 2
26 7 1
26 14 3
26 16 2
26 17 2
26 18 1
26 20 2
26 25 1
27 2 2
27 3 2
27 5 2
27 9 1
27 13 1
27 15 1
27 16 2
27 19 3
27 20 3
27 21 2
27 24 2
28 2 3
28 6 2
28 7 3
28 8 3
28 9 1
28 10 2
28 11 0
28 12 2
28 14 3
28 16 2
28 18 1
28 19 1
28 20 1
28 21 1
28 22 3
28 24 1
29 1 1
29 2 2
29 5 2
29 8 2
29 14 2
29 16 3
29 20 2
30 2 3
30 3 2
30 5 2
30 12 2
30 14 3
30 15 2
30 17 2
30 24 1
30 25 3
