30 25
1 1 0
1 2 2
1 3 3
1 4 3
1 6 3
1 9 2
1 11 1
1 12 2
1 15 2
1 19 3
1 20 3
2 3 1
2 6 1
2 7 2
2 12 3
2 19 1
2 21 2
2 25 2
3 7 2
3 10 3
3 11 0
3 16 1
3 18 2
3 19 2
3 23 0
3 24 3
4 1 1
4 5 2
4 6 3
4 7 2
4 8 3
4 9 1
4 11 3
4 12 3
4 15 2
4 19 2
4 20 3
4 21 2
4 24 3
4 25 1
5 2 2
5 5 2
5 7 1
5 10 1
5 14 2
5 15 2
5 16 3
5 20 2
5 23 2
5 24 2
6 3 3
6 4 2
6 7 3
6 8 2
6 9 1
6 10 2
6 11 2
6 13 1
6 16 2
6 18 2
6 19 2
6 20 2
6 22 2
6 24 2
6 25 2
7 2 3
7 3 1
7 5 3
7 6 1
7 7 2
7 9 2
7 13 1
7 15 3
7 18 2
7 22 2
7 23 1
7 24 2
8 2 2
8 4 2
8 5 1
8 7 3
8 9 1
8 11 3
8 12 1
8 15 1
8 16 3
8 17 3
8 24 2
8 25 2
9 2 2
9 5 1
9 6 1
9 7 1
9 12 2
9 13 1
9 15 1
9 16 2
9 18 2
9 20 1
10 2 1
10 5 1
10 8 2
10 9 1
10 12 2
10 15 2
10 17 2
10 21 1
10 23 2
11 1 2
11 2 2
11 3 2
11 4 3
11 5 3
11 6 2
11 10 2
11 11 2
11 12 1
11 15 3
11 16 1
11 17 1
11 19 3
11 20 1
11 21 1
11 22 3
11 23 0
11 25 1
12 1 1
12 2 2
12 4 1
12 9 1
12 10 1
12 12 2
12 13 2
12 17 2
12 18 2
12 19 2
12 21 2
12 23 2
13 1 2
13 5 2
13 6 1
13 7 2
13 8 1
13 9 3
13 10 1
13 11 1
13 12 1
13 15 2
13 16 3
13 17 1
13 18 2
13 19 2
14 1 3
14 2 2
14 3 1
14 4 3
14 7 3
14 9 2
14 13 2
14 16 1
14 18 2
15 1 2
15 2 1
15 5 2
15 7 1
15 8 2
15 9 1
15 10 3
15 11 1
15 12 3
15 13 2
15 14 3
15 16 2
15 18 2
15 19 2
15 20 3
15 23 2
16 5 3
16 11 1
16 13 0
16 14 3
16 15 2
16 17 1
16 18 2
16 21 2
16 23 3
17 1 1
17 2 3
17 6 1
17 8 2
17 13 2
17 15 0
17 16 2
17 17 1
17 19 2
17 20 2
17 21 3
17 22 1
17 23 3
17 25 2
18 2 3
18 7 2
18 8 1
18 9 2
18 16 3
18 18 2
18 19 2
18 20 1
18 21 2
18 22 1
18 24 1
18 25 3
19 1 2
19 6 2
19 7 2
19 13 0
19 14 2
19 20 2
19 24 2
19 25 3
20 1 3
20 5 2
20 6 2
20 7 1
20 8 2
20 11 0
20 15 3
20 17 2
20 20 2
20 22 1
20 24 1
20 25 3
21 3 2
21 4 3
21 7 2
21 11 1
21 12 1
21 13 2
21 15 3
21 16 2
21 17 3
21 19 3
21 23 1
22 2 2
22 4 2
22 5 1
22 6 1
22 7 3
22 8 2
22 9 2
22 12 2
22 15 1
22 17 1
22 19 1
22 22 2
22 23 1
22 24 2
22 25 1
23 1 2
23 2 1
23 3 3
23 4 2
23 5 2
23 6 2
23 13 2
23 19 2
23 21 3
23 23 2
24 2 1
24 5 2
24 9 3
24 10 2
24 13 2
24 14 3
24 15 1
24 16 2
24 17 2
24 18 3
24 21 2
24 22 1
24 23 2
25 2 3
25 5 2
25 6 3
25 7 2
25 10 1
25 11 2
25 15 2
25 16 1
25 19 3
25 20 2
25 21 2
25 25 1
26 1 2
26 4 1
26 6 2
26 9 2
26 10 2
26 12 1
26 14 0
26 15 3
26 17 2
26 20 1
26 21 1
26 25 3
27 1 3
27 2 2
27 3 3
27 4 2
27 6 1
27 8 2
27 10 2
27 12 2
27 17 2
27 20 3
27 22 1
27 23 2
27 25 2
28 2 2
28 4 1
28 6 2
28 8 1
28 9 2
28 10 1
28 11 1
28 12 3
28 13 1
28 14 2
28 16 1
28 17 1
28 18 3
28 20 2
29 3 2
29 4 2
29 6 1
29 7 2
29 8 1
29 9 2
29 14 2
29 15 3
29 18 3
29 19 1
29 20 2
29 22 2
29 23 0
29 24 2
30 1 3
30 3 3
30 4 1
30 5 2
30 6 2
30 8 2
30 17 2
30 18 2
30 19 2
30 22 3
30 23 3
30 24 3
