30 25
1 2 2
1 3 3
1 4 2
1 5 3
1 6 2
1 7 3
1 10 2
1 13 1
1 15 2
1 18 3
1 19 3
1 20 2
1 21 2
1 22 2
1 23 1
1 24 2
1 25 2
2 2 2
2 3 2
2 5 2
2 7 2
2 9 2
2 10 2
2 11 1
2 13 2
2 14 3
2 15 3
2 18 0
2 20 2
2 21 2
2 23 3
3 3 1
3 4 2
3 8 3
3 9 0
3 10 3
3 11 1
3 12 2
3 13 2
3 14 2
3 18 2
3 20 2
3 23 2
4 3 1
4 4 3
4 13 1
4 21 1
4 25 2
5 3 3
5 4 2
5 5 3
5 6 2
5 11 2
5 13 1
5 14 2
5 15 1
5 16 1
5 20 3
5 21 2
5 23 2
5 24 2
5 25 3
6 1 2
6 2 1
6 3 2
6 4 1
6 5 1
6 6 1
6 8 1
6 10 2
6 11 3
6 13 2
6 15 2
6 16 2
6 20 2
6 21 2
6 25 1
7 2 2
7 3 2
7 6 2
7 9 2
7 11 1
7 15 2
7 17 1
7 18 2
8 1 3
8 2 1
8 4 0
8 6 1
8 7 1
8 9 2
8 11 1
8 12 2
8 13 2
8 14 3
8 16 2
8 17 1
8 24 3
9 1 2
9 5 1
9 7 3
9 8 2
9 13 1
9 15 2
9 17 3
9 18 2
9 19 1
9 20 3
9 24 2
10 2 3
10 3 1
10 4 3
10 12 2
10 13 1
10 18 1
10 19 3
10 20 2
10 21 1
10 23 3
11 2 1
11 5 1
11 6 2
11 7 2
11 8 2
11 9 3
11 10 1
11 11 2
11 12 3
11 13 2
11 14 2
11 15 1
11 16 2
11 17 3
11 19 2
11 22 1
11 23 1
11 25 2
12 1 2
12 2 3
12 3 2
12 4 2
12 12 2
12 19 3
12 20 1
12 21 3
12 23 2
12 24 2
13 2 2
13 4 2
13 5 2
13 7 2
13 9 2
13 12 2
13 14 1
13 15 3
13 22 2
13 23 1
14 1 3
14 2 2
14 4 2
14 5 3
14 6 1
14 8 2
14 9 2
14 17 2
14 18 2
14 20 2
14 22 3
14 23 2
15 4 1
15 5 2
15 8 1
15 12 2
15 15 3
15 20 2
15 23 2
15 24 1
15 25 3
16 3 2
16 4 2
16 5 1
16 6 3
16 8 3
16 9 3
16 10 3
16 12 1
16 13 2
16 14 1
16 15 2
16 16 1
16 17 2
16 18 3
16 23 1
16 24 2
17 3 3
17 6 2
17 10 0
17 12 1
17 14 1
17 18 2
17 19 2
17 21 2
18 2 3
18 3 2
18 7 1
18 8 1
18 9 2
18 10 3
18 13 3
18 16 2
18 19 2
18 24 1
18 25 3
19 2 2
19 3 2
19 6 3
19 7 2
19 10 2
19 12 2
19 13 3
19 14 1
19 15 3
19 18 1
19 20 1
19 21 2
19 22 2
19 23 2
20 2 3
20 7 2
20 15 2
20 16 2
20 17 2
20 19 2
20 22 2
21 2 1
21 9 2
21 14 0
21 15 3
21 18 2
21 19 1
21 21 1
21 22 2
21 23 2
21 24 2
22 2 2
22 6 2
22 9 3
22 10 2
22 11 2
22 12 3
22 14 2
22 18 2
22 19 2
22 22 2
23 3 3
23 6 3
23 10 1
23 11 2
23 18 3
23 19 1
23 22 3
23 25 2
24 3 1
24 5 0
24 6 3
24 7 2
24 9 2
24 11 2
24 13 3
24 14 1
24 15 2
24 16 1
24 18 2
24 20 2
24 22 1
25 1 1
25 3 3
25 5 1
25 10 1
25 11 1
25 12 0
25 13 3
25 15 2
25 18 2
25 19 2
25 20 2
25 21 2
25 22 1
25 23 2
25 24 2
26 3 1
26 4 2
26 8 2
26 12 3
26 14 2
26 15 1
26 17 2
26 18 2
26 19 1
26 22 3
26 23 3
26 25 1
27 1 2
27 4 2
27 5 3
27 6 2
27 7 2
27 8 0
27 10 2
27 13 2
27 15 2
27 16 2
27 17 1
27 18 2
27 19 2
27 20 2
27 21 1
27 23 1
27 25 2
28 2 2
28 3 1
28 4 2
28 5 2
28 6 1
28 7 3
28 8 2
28 10 3
28 13 1
28 15 3
28 16 1
28 18 1
28 19 2
28 20 2
28 25 3
29 3 1
29 6 2
29 8 2
29 9 2
29 10 3
29 11 0
29 15 3
29 20 3
29 21 1
29 22 3
29 25 3
30 4 2
30 5 3
30 6 2
30 9 1
30 11 3
30 14 3
30 19 2
